indicator,date,value,iso_code
Food Inflation,2007-04-30,3.68,BHS
Food Inflation,2007-12-31,3.67,BHS
Food Inflation,2008-01-31,4.22,BHS
Food Inflation,2008-02-29,4.03,BHS
Food Inflation,2009-01-31,8.58,BHS
Food Inflation,2009-02-28,12.18,BHS
Food Inflation,2009-03-31,8.46,BHS
Food Inflation,2009-04-30,7.36,BHS
Food Inflation,2009-06-30,6.4,BHS
Food Inflation,2009-07-31,4.74,BHS
Food Inflation,2010-01-31,-0.19,BHS
Food Inflation,2010-02-28,-0.91,BHS
Food Inflation,2010-03-31,-1.55,BHS
Food Inflation,2010-04-30,-0.86,BHS
Food Inflation,2010-05-31,-1.48,BHS
Food Inflation,2010-06-30,-1.63,BHS
Food Inflation,2010-07-31,-1.79,BHS
Food Inflation,2010-08-31,-1.35,BHS
Food Inflation,2010-09-30,-1.56,BHS
Food Inflation,2010-10-31,-0.81,BHS
Food Inflation,2010-11-30,-0.59,BHS
Food Inflation,2010-12-31,-1.05,BHS
Food Inflation,2011-01-31,0.66,BHS
Food Inflation,2011-07-31,1.49,BHS
Food Inflation,2011-08-31,2.18,BHS
Food Inflation,2011-09-30,3.24,BHS
Food Inflation,2011-10-31,3.26,BHS
Food Inflation,2011-12-31,3.46,BHS
Food Inflation,2012-02-29,2.74,BHS
Food Inflation,2012-03-31,2.15,BHS
Food Inflation,2012-04-30,3.18,BHS
Food Inflation,2012-05-31,3.76,BHS
Food Inflation,2012-06-30,3.36,BHS
Food Inflation,2012-07-31,3.88,BHS
Food Inflation,2012-08-31,3.4,BHS
Food Inflation,2012-10-31,0.14,BHS
Food Inflation,2013-01-31,2.11,BHS
Food Inflation,2013-02-28,0.83,BHS
Food Inflation,2013-03-31,0.53,BHS
Food Inflation,2013-04-30,1.1,BHS
Food Inflation,2013-05-31,0.34,BHS
Food Inflation,2013-06-30,0.22,BHS
Food Inflation,2013-07-31,-0.29,BHS
Food Inflation,2013-08-31,-0.38,BHS
Food Inflation,2013-09-30,0.13,BHS
Food Inflation,2013-10-31,0.14,BHS
Food Inflation,2013-11-30,0.52,BHS
Food Inflation,2013-12-31,1.23,BHS
Food Inflation,2014-01-31,1.48,BHS
Food Inflation,2014-02-28,1.75,BHS
Food Inflation,2014-03-31,1.94,BHS
Food Inflation,2014-04-30,2.97,BHS
Food Inflation,2014-05-31,3.57,BHS
Food Inflation,2014-06-30,3.0,BHS
Food Inflation,2014-07-31,2.16,BHS
Food Inflation,2014-08-31,1.32,BHS
Food Inflation,2014-09-30,1.06,BHS
Food Inflation,2014-10-31,0.5,BHS
Food Inflation,2014-11-30,0.55,BHS
Food Inflation,2014-12-31,-0.34,BHS
Food Inflation,2015-01-31,7.22,BHS
Food Inflation,2015-02-28,6.35,BHS
Food Inflation,2015-03-31,5.19,BHS
Food Inflation,2015-04-30,4.01,BHS
Food Inflation,2015-05-31,3.68,BHS
Food Inflation,2015-06-30,4.4,BHS
Food Inflation,2015-07-31,5.27,BHS
Food Inflation,2015-08-31,6.23,BHS
Food Inflation,2015-09-30,7.22,BHS
Food Inflation,2015-10-31,6.88,BHS
Food Inflation,2015-11-30,6.83,BHS
Food Inflation,2015-12-31,7.96,BHS
Inflation Rate,1972-07-31,6.65,BHS
Inflation Rate,1972-08-31,6.65,BHS
Inflation Rate,1972-09-30,6.65,BHS
Inflation Rate,1972-10-31,4.97,BHS
Inflation Rate,1972-11-30,4.97,BHS
Inflation Rate,1972-12-31,4.97,BHS
Inflation Rate,1973-01-31,2.45,BHS
Inflation Rate,1973-02-28,2.45,BHS
Inflation Rate,1973-03-31,2.45,BHS
Inflation Rate,1973-04-30,3.42,BHS
Inflation Rate,1973-05-31,3.42,BHS
Inflation Rate,1973-06-30,3.42,BHS
Inflation Rate,1973-07-31,5.68,BHS
Inflation Rate,1973-08-31,7.07,BHS
Inflation Rate,1973-09-30,7.78,BHS
Inflation Rate,1973-10-31,9.13,BHS
Inflation Rate,1973-11-30,9.05,BHS
Inflation Rate,1973-12-31,9.36,BHS
Inflation Rate,1974-01-31,12.08,BHS
Inflation Rate,1974-02-28,12.29,BHS
Inflation Rate,1974-03-29,12.07,BHS
Inflation Rate,1974-04-30,13.18,BHS
Inflation Rate,1974-05-31,13.15,BHS
Inflation Rate,1974-06-30,13.13,BHS
Inflation Rate,1974-07-31,12.93,BHS
Inflation Rate,1974-08-30,13.29,BHS
Inflation Rate,1974-09-30,12.92,BHS
Inflation Rate,1974-10-31,13.82,BHS
Inflation Rate,1974-11-29,14.24,BHS
Inflation Rate,1974-12-31,13.57,BHS
Inflation Rate,1975-01-31,13.24,BHS
Inflation Rate,1975-02-28,12.79,BHS
Inflation Rate,1975-03-31,13.02,BHS
Inflation Rate,1975-04-30,12.63,BHS
Inflation Rate,1975-05-30,12.03,BHS
Inflation Rate,1975-06-30,10.8,BHS
Inflation Rate,1975-07-31,10.56,BHS
Inflation Rate,1975-08-29,10.14,BHS
Inflation Rate,1975-09-30,9.16,BHS
Inflation Rate,1975-10-31,7.73,BHS
Inflation Rate,1975-11-30,6.73,BHS
Inflation Rate,1975-12-31,6.47,BHS
Inflation Rate,1976-01-30,5.47,BHS
Inflation Rate,1976-02-29,5.45,BHS
Inflation Rate,1976-03-31,4.36,BHS
Inflation Rate,1976-04-30,4.03,BHS
Inflation Rate,1976-05-31,4.02,BHS
Inflation Rate,1976-06-30,4.47,BHS
Inflation Rate,1976-07-30,4.6,BHS
Inflation Rate,1976-08-31,4.28,BHS
Inflation Rate,1976-09-30,4.41,BHS
Inflation Rate,1976-10-29,3.59,BHS
Inflation Rate,1976-11-30,3.3,BHS
Inflation Rate,1976-12-31,3.22,BHS
Inflation Rate,1977-01-31,2.56,BHS
Inflation Rate,1977-02-28,2.34,BHS
Inflation Rate,1977-03-31,2.83,BHS
Inflation Rate,1977-04-29,2.89,BHS
Inflation Rate,1977-05-31,2.95,BHS
Inflation Rate,1977-06-30,3.37,BHS
Inflation Rate,1977-07-29,3.0,BHS
Inflation Rate,1977-08-31,3.06,BHS
Inflation Rate,1977-09-30,3.19,BHS
Inflation Rate,1977-10-31,3.53,BHS
Inflation Rate,1977-11-30,3.95,BHS
