indicator,date,value,iso_code
Food Inflation,2005-01-31,-5.46,LBY
Food Inflation,2005-02-28,-8.33,LBY
Food Inflation,2005-03-31,-5.06,LBY
Food Inflation,2005-04-30,-2.74,LBY
Food Inflation,2005-05-31,2.74,LBY
Food Inflation,2005-06-30,6.67,LBY
Food Inflation,2005-07-31,10.21,LBY
Food Inflation,2005-08-31,9.69,LBY
Food Inflation,2005-09-30,4.46,LBY
Food Inflation,2005-10-31,23.8,LBY
Food Inflation,2005-11-30,16.89,LBY
Food Inflation,2005-12-31,20.52,LBY
Food Inflation,2006-01-31,-0.1,LBY
Food Inflation,2006-02-28,4.2,LBY
Food Inflation,2006-03-31,5.42,LBY
Food Inflation,2006-04-30,2.72,LBY
Food Inflation,2006-05-31,0.99,LBY
Food Inflation,2006-06-30,0.99,LBY
Food Inflation,2006-07-31,-2.03,LBY
Food Inflation,2006-08-31,-3.8,LBY
Food Inflation,2006-09-30,1.84,LBY
Food Inflation,2006-10-31,-0.63,LBY
Food Inflation,2006-11-30,0.75,LBY
Food Inflation,2006-12-31,4.42,LBY
Food Inflation,2007-01-31,3.86,LBY
Food Inflation,2007-02-28,2.97,LBY
Food Inflation,2007-03-31,7.3,LBY
Food Inflation,2007-04-30,11.34,LBY
Food Inflation,2007-05-31,13.42,LBY
Food Inflation,2007-06-30,11.59,LBY
Food Inflation,2007-07-31,12.61,LBY
Food Inflation,2007-08-31,27.54,LBY
Food Inflation,2007-09-30,25.74,LBY
Food Inflation,2007-10-31,22.89,LBY
Food Inflation,2007-11-30,23.09,LBY
Food Inflation,2007-12-31,19.37,LBY
Food Inflation,2008-01-31,26.37,LBY
Food Inflation,2008-02-29,32.12,LBY
Food Inflation,2008-03-31,24.76,LBY
Food Inflation,2008-04-30,21.22,LBY
Food Inflation,2008-05-31,21.5,LBY
Food Inflation,2008-06-30,24.38,LBY
Food Inflation,2008-07-31,25.37,LBY
Food Inflation,2008-08-31,12.46,LBY
Food Inflation,2008-09-30,12.28,LBY
Food Inflation,2008-10-31,11.9,LBY
Food Inflation,2008-11-30,14.22,LBY
Food Inflation,2008-12-31,15.4,LBY
Food Inflation,2009-01-31,10.07,LBY
Food Inflation,2009-02-28,7.96,LBY
Food Inflation,2009-03-31,9.22,LBY
Food Inflation,2009-04-30,4.48,LBY
Food Inflation,2009-05-31,4.76,LBY
Food Inflation,2009-06-30,0.64,LBY
Food Inflation,2009-07-31,1.67,LBY
Food Inflation,2009-08-31,0.41,LBY
Food Inflation,2009-09-30,-1.69,LBY
Food Inflation,2009-10-31,0.79,LBY
Food Inflation,2009-11-30,0.99,LBY
Food Inflation,2009-12-31,-1.37,LBY
Food Inflation,2010-01-31,-0.87,LBY
Food Inflation,2010-02-28,0.39,LBY
Food Inflation,2010-03-31,-1.41,LBY
Food Inflation,2010-04-30,4.29,LBY
Food Inflation,2010-05-31,2.71,LBY
Food Inflation,2010-06-30,4.64,LBY
Food Inflation,2010-07-31,4.05,LBY
Food Inflation,2010-08-31,6.03,LBY
Food Inflation,2010-09-30,4.12,LBY
Food Inflation,2010-10-31,2.23,LBY
Food Inflation,2010-11-30,3.48,LBY
Food Inflation,2010-12-31,4.91,LBY
Food Inflation,2011-01-31,7.68,LBY
Food Inflation,2011-02-28,3.58,LBY
Food Inflation,2011-03-31,0.78,LBY
Food Inflation,2011-04-30,7.84,LBY
Food Inflation,2011-05-31,16.18,LBY
Food Inflation,2011-06-30,14.52,LBY
Food Inflation,2011-07-31,15.04,LBY
Food Inflation,2011-08-31,23.66,LBY
Food Inflation,2011-09-30,34.63,LBY
Food Inflation,2011-10-31,28.53,LBY
Food Inflation,2011-11-30,21.48,LBY
Food Inflation,2011-12-31,20.99,LBY
Food Inflation,2012-01-31,10.57,LBY
Food Inflation,2012-02-29,4.77,LBY
Food Inflation,2012-03-31,7.47,LBY
Food Inflation,2012-04-30,-1.97,LBY
Food Inflation,2012-05-31,-4.09,LBY
Food Inflation,2012-06-30,-1.7,LBY
Food Inflation,2012-07-31,-1.78,LBY
Food Inflation,2012-08-31,-8.78,LBY
