indicator,date,value,iso_code
Food Inflation,1992-01-31,3.4,DEU
Food Inflation,1992-02-29,3.7,DEU
Food Inflation,1992-03-31,2.8,DEU
Food Inflation,1992-04-30,2.8,DEU
Food Inflation,1992-05-31,3.1,DEU
Food Inflation,1992-06-30,2.6,DEU
Food Inflation,1992-07-31,1.7,DEU
Food Inflation,1992-08-31,1.4,DEU
Food Inflation,1992-09-30,1.6,DEU
Food Inflation,1992-10-31,1.4,DEU
Food Inflation,1992-11-30,0.3,DEU
Food Inflation,1992-12-31,0.3,DEU
Food Inflation,1993-01-31,0.1,DEU
Food Inflation,1993-02-28,0.0,DEU
Food Inflation,1993-03-31,0.3,DEU
Food Inflation,1993-04-30,0.1,DEU
Food Inflation,1993-05-31,0.1,DEU
Food Inflation,1993-06-30,0.1,DEU
Food Inflation,1993-07-31,0.1,DEU
Food Inflation,1993-08-31,0.7,DEU
Food Inflation,1993-09-30,0.8,DEU
Food Inflation,1993-10-31,1.0,DEU
Food Inflation,1993-11-30,1.1,DEU
Food Inflation,1993-12-31,1.4,DEU
Food Inflation,1994-01-31,0.8,DEU
Food Inflation,1994-02-28,1.0,DEU
Food Inflation,1994-03-31,1.1,DEU
Food Inflation,1994-04-30,1.2,DEU
Food Inflation,1994-05-31,1.6,DEU
Food Inflation,1994-06-30,1.6,DEU
Food Inflation,1994-07-31,2.2,DEU
Food Inflation,1994-08-31,2.1,DEU
Food Inflation,1994-09-30,2.2,DEU
Food Inflation,1994-10-31,2.3,DEU
Food Inflation,1994-11-30,1.9,DEU
Food Inflation,1994-12-31,1.6,DEU
Food Inflation,1995-01-31,2.5,DEU
Food Inflation,1995-02-28,2.4,DEU
Food Inflation,1995-03-31,2.2,DEU
Food Inflation,1995-04-30,1.8,DEU
Food Inflation,1995-05-31,1.6,DEU
Food Inflation,1995-06-30,1.2,DEU
Food Inflation,1995-07-31,0.7,DEU
Food Inflation,1995-08-31,0.1,DEU
Food Inflation,1995-09-30,0.0,DEU
Food Inflation,1995-10-31,-0.3,DEU
Food Inflation,1995-11-30,0.0,DEU
Food Inflation,1995-12-31,-0.1,DEU
Food Inflation,1996-01-31,0.1,DEU
Food Inflation,1996-02-29,0.1,DEU
Food Inflation,1996-03-31,0.9,DEU
Food Inflation,1996-04-30,1.1,DEU
Food Inflation,1996-05-31,0.3,DEU
Food Inflation,1996-06-30,0.4,DEU
Food Inflation,1996-07-31,1.1,DEU
Food Inflation,1996-08-31,1.2,DEU
Food Inflation,1996-09-30,0.8,DEU
Food Inflation,1996-10-31,0.5,DEU
Food Inflation,1996-11-30,0.4,DEU
Food Inflation,1996-12-31,0.8,DEU
Food Inflation,1997-01-31,1.3,DEU
Food Inflation,1997-02-28,0.7,DEU
Food Inflation,1997-03-31,-0.5,DEU
Food Inflation,1997-04-30,0.0,DEU
Food Inflation,1997-05-31,1.1,DEU
Food Inflation,1997-06-30,1.6,DEU
Food Inflation,1997-07-31,1.1,DEU
Food Inflation,1997-08-31,1.5,DEU
Food Inflation,1997-09-30,2.0,DEU
Food Inflation,1997-10-31,2.3,DEU
Food Inflation,1997-11-30,2.8,DEU
Food Inflation,1997-12-31,2.9,DEU
Food Inflation,1998-01-31,2.1,DEU
Food Inflation,1998-02-28,1.8,DEU
Food Inflation,1998-03-31,2.1,DEU
Food Inflation,1998-04-30,1.7,DEU
