indicator,date,value,iso_code
Food Inflation,2012-03-31,7.0,AFG
Food Inflation,2012-04-30,7.42,AFG
Food Inflation,2012-05-31,7.23,AFG
Food Inflation,2012-06-30,5.44,AFG
Food Inflation,2012-07-31,2.62,AFG
Food Inflation,2012-08-31,2.39,AFG
Food Inflation,2012-09-30,3.49,AFG
Food Inflation,2012-10-31,2.14,AFG
Food Inflation,2012-11-30,4.52,AFG
Food Inflation,2012-12-31,4.54,AFG
Food Inflation,2013-01-31,5.07,AFG
Food Inflation,2013-02-28,6.34,AFG
Food Inflation,2013-03-31,5.18,AFG
Food Inflation,2013-04-30,6.5,AFG
Food Inflation,2013-05-31,5.23,AFG
Food Inflation,2013-06-30,6.93,AFG
Food Inflation,2013-07-31,9.71,AFG
Food Inflation,2013-08-31,9.99,AFG
Food Inflation,2013-09-30,9.1,AFG
Food Inflation,2013-10-31,8.81,AFG
Food Inflation,2013-11-30,8.37,AFG
Food Inflation,2013-12-31,9.64,AFG
Food Inflation,2014-01-31,9.09,AFG
Food Inflation,2014-02-28,8.52,AFG
Food Inflation,2014-03-31,10.04,AFG
Food Inflation,2014-04-30,9.55,AFG
Food Inflation,2014-05-31,10.66,AFG
Food Inflation,2014-06-30,9.7,AFG
Food Inflation,2014-07-31,16.3,AFG
Food Inflation,2014-08-31,7.1,AFG
Food Inflation,2014-09-30,6.82,AFG
Food Inflation,2014-10-31,5.96,AFG
Food Inflation,2014-11-30,3.15,AFG
Food Inflation,2014-12-31,2.93,AFG
Food Inflation,2015-01-31,2.9,AFG
Food Inflation,2015-02-28,1.38,AFG
Food Inflation,2015-03-31,-1.3,AFG
Food Inflation,2015-04-30,-2.6,AFG
Food Inflation,2015-05-31,-3.5,AFG
Food Inflation,2015-06-30,-3.45,AFG
Food Inflation,2015-07-31,-5.94,AFG
Food Inflation,2015-08-31,-4.5,AFG
Food Inflation,2015-09-30,-2.64,AFG
Food Inflation,2015-10-31,-2.36,AFG
Food Inflation,2015-11-30,-0.96,AFG
Food Inflation,2015-12-31,-0.3,AFG
Food Inflation,2016-01-31,0.36,AFG
Food Inflation,2016-02-29,2.7,AFG
Food Inflation,2016-03-31,4.02,AFG
Food Inflation,2016-04-30,5.6,AFG
Food Inflation,2016-05-31,5.2,AFG
Food Inflation,2016-06-30,6.1,AFG
Food Inflation,2016-07-31,8.0,AFG
Food Inflation,2016-08-31,7.9,AFG
Food Inflation,2016-09-30,7.0,AFG
Food Inflation,2016-10-31,6.6,AFG
Food Inflation,2016-11-30,6.6,AFG
Food Inflation,2016-12-31,5.8,AFG
Food Inflation,2017-01-31,4.7,AFG
Food Inflation,2017-02-28,4.6,AFG
Food Inflation,2017-03-31,10.0,AFG
Food Inflation,2017-04-30,9.4,AFG
Food Inflation,2017-05-31,10.7,AFG
Food Inflation,2017-06-30,10.9,AFG
Food Inflation,2017-07-31,7.4,AFG
Food Inflation,2017-08-31,5.9,AFG
Food Inflation,2017-09-30,5.4,AFG
Food Inflation,2017-10-31,5.4,AFG
Food Inflation,2017-11-30,4.7,AFG
Food Inflation,2017-12-31,4.6,AFG
Food Inflation,2018-01-31,5.6,AFG
Food Inflation,2018-02-28,4.4,AFG
Food Inflation,2018-03-31,-1.6,AFG
Food Inflation,2018-04-30,-2.6,AFG
Food Inflation,2018-05-31,-3.6,AFG
Food Inflation,2018-06-30,-5.0,AFG
Food Inflation,2018-07-31,-3.5,AFG
Food Inflation,2018-08-31,-2.5,AFG
Food Inflation,2018-09-30,-1.9,AFG
Food Inflation,2018-10-31,-0.9,AFG
Food Inflation,2018-11-30,-0.5,AFG
Food Inflation,2018-12-31,-0.3,AFG
Food Inflation,2019-01-31,-0.4,AFG
Food Inflation,2019-02-28,0.1,AFG
Food Inflation,2019-03-31,2.6,AFG
Food Inflation,2019-04-30,5.1,AFG
Food Inflation,2019-05-31,7.0,AFG
Food Inflation,2019-06-30,5.9,AFG
Food Inflation,2019-07-31,4.7,AFG
Food Inflation,2019-08-31,5.3,AFG
Food Inflation,2019-09-30,4.1,AFG
Food Inflation,2019-10-31,2.8,AFG
Food Inflation,2019-11-30,3.3,AFG
Food Inflation,2019-12-31,4.9,AFG
Food Inflation,2020-01-31,6.0,AFG
Food Inflation,2020-02-29,6.4,AFG
Food Inflation,2020-03-31,5.1,AFG
Food Inflation,2020-04-30,16.6,AFG
Food Inflation,2020-05-31,12.9,AFG
Food Inflation,2020-06-30,12.9,AFG
Food Inflation,2020-07-31,12.7,AFG
Food Inflation,2020-08-31,10.9,AFG
Food Inflation,2020-09-30,9.4,AFG
Food Inflation,2020-10-31,9.8,AFG
Food Inflation,2020-11-30,9.9,AFG
Food Inflation,2020-12-31,7.5,AFG
Food Inflation,2021-01-31,6.1,AFG
Food Inflation,2021-02-28,5.3,AFG
Food Inflation,2021-03-31,5.0,AFG
Food Inflation,2021-04-30,-4.7,AFG
Food Inflation,2021-05-31,-1.5,AFG
Inflation Rate,2005-03-31,10.3,AFG
Inflation Rate,2005-04-30,9.09,AFG
Inflation Rate,2005-05-31,11.6,AFG
Inflation Rate,2005-06-30,11.13,AFG
Inflation Rate,2005-07-31,11.19,AFG
Inflation Rate,2005-08-31,10.05,AFG
Inflation Rate,2005-09-30,11.59,AFG
Inflation Rate,2005-10-31,11.53,AFG
Inflation Rate,2005-11-30,11.76,AFG
Inflation Rate,2005-12-31,11.39,AFG
Inflation Rate,2006-01-31,11.77,AFG
Inflation Rate,2006-02-28,10.36,AFG
Inflation Rate,2006-03-31,8.52,AFG
Inflation Rate,2006-04-30,9.6,AFG
Inflation Rate,2006-05-31,7.26,AFG
Inflation Rate,2006-06-30,5.59,AFG
Inflation Rate,2006-07-31,4.85,AFG
Inflation Rate,2006-08-31,5.62,AFG
Inflation Rate,2006-09-30,5.45,AFG
Inflation Rate,2009-03-31,4.87,AFG
Inflation Rate,2009-04-30,-9.63,AFG
Inflation Rate,2009-05-31,-18.39,AFG
Inflation Rate,2009-06-30,-14.53,AFG
Inflation Rate,2009-07-31,-15.71,AFG
Inflation Rate,2009-08-31,-16.76,AFG
Inflation Rate,2009-09-30,-17.66,AFG
Inflation Rate,2009-10-31,-15.59,AFG
Inflation Rate,2009-11-30,-14.21,AFG
Inflation Rate,2009-12-31,-13.71,AFG
Inflation Rate,2010-01-31,-13.23,AFG
Inflation Rate,2010-02-28,-8.84,AFG
Inflation Rate,2010-03-31,-4.46,AFG
Inflation Rate,2010-04-30,-0.69,AFG
Inflation Rate,2010-05-31,0.51,AFG
Inflation Rate,2010-06-30,1.9,AFG
Inflation Rate,2010-07-31,2.61,AFG
Inflation Rate,2010-08-31,4.85,AFG
Inflation Rate,2010-09-30,4.88,AFG
Inflation Rate,2010-10-31,5.27,AFG
Inflation Rate,2010-11-30,7.69,AFG
Inflation Rate,2010-12-31,9.82,AFG
Inflation Rate,2011-01-31,13.35,AFG
Inflation Rate,2011-02-28,13.71,AFG
Inflation Rate,2011-03-31,13.68,AFG
Inflation Rate,2011-04-30,13.97,AFG
Inflation Rate,2011-05-31,13.9,AFG
Inflation Rate,2011-06-30,12.45,AFG
Inflation Rate,2011-07-31,13.76,AFG
Inflation Rate,2011-08-31,11.28,AFG
Inflation Rate,2011-09-30,9.96,AFG
Inflation Rate,2011-10-31,10.59,AFG
Inflation Rate,2011-11-30,10.2,AFG
Inflation Rate,2011-12-31,9.74,AFG
Inflation Rate,2012-01-31,7.48,AFG
Inflation Rate,2012-02-29,8.47,AFG
Inflation Rate,2012-03-31,7.99,AFG
Inflation Rate,2012-04-30,7.35,AFG
Inflation Rate,2012-05-31,7.9,AFG
Inflation Rate,2012-06-30,5.51,AFG
Inflation Rate,2012-07-31,4.57,AFG
Inflation Rate,2012-08-31,4.41,AFG
Inflation Rate,2012-09-30,5.44,AFG
Inflation Rate,2012-11-30,5.77,AFG
Inflation Rate,2012-12-31,5.8,AFG
Inflation Rate,2013-01-31,6.2,AFG
Inflation Rate,2013-02-28,7.3,AFG
Inflation Rate,2013-03-31,6.4,AFG
Inflation Rate,2013-04-30,7.5,AFG
Inflation Rate,2013-05-31,6.9,AFG
Inflation Rate,2013-06-30,7.6,AFG
Inflation Rate,2013-07-31,9.1,AFG
Inflation Rate,2013-08-31,9.2,AFG
Inflation Rate,2013-09-30,7.96,AFG
Inflation Rate,2013-10-31,7.0,AFG
Inflation Rate,2013-11-30,6.4,AFG
Inflation Rate,2013-12-31,9.0,AFG
Inflation Rate,2014-01-31,6.8,AFG
Inflation Rate,2014-02-28,5.3,AFG
Inflation Rate,2014-03-31,5.6,AFG
Inflation Rate,2014-04-30,4.67,AFG
Inflation Rate,2014-05-31,5.6,AFG
Inflation Rate,2014-06-30,5.6,AFG
Inflation Rate,2014-07-31,6.26,AFG
Inflation Rate,2014-08-31,4.4,AFG
Inflation Rate,2014-09-30,4.2,AFG
Inflation Rate,2014-10-31,3.83,AFG
Inflation Rate,2014-11-30,2.2,AFG
Inflation Rate,2014-12-31,1.31,AFG
Inflation Rate,2015-01-31,0.9,AFG
Inflation Rate,2015-02-28,0.19,AFG
Inflation Rate,2015-03-31,-0.7,AFG
Inflation Rate,2015-04-30,-1.4,AFG
Inflation Rate,2015-05-31,-2.56,AFG
Inflation Rate,2015-06-30,-2.8,AFG
Inflation Rate,2015-07-31,-4.9,AFG
Inflation Rate,2015-08-31,-3.7,AFG
Inflation Rate,2015-09-30,-1.94,AFG
Inflation Rate,2015-10-31,-1.73,AFG
Inflation Rate,2015-11-30,-0.52,AFG
Inflation Rate,2015-12-31,0.08,AFG
Inflation Rate,2016-01-31,0.7,AFG
Inflation Rate,2016-02-29,2.97,AFG
Inflation Rate,2016-03-31,3.85,AFG
Inflation Rate,2016-04-30,4.5,AFG
Inflation Rate,2016-05-31,4.3,AFG
Inflation Rate,2016-06-30,4.9,AFG
Inflation Rate,2016-07-31,5.9,AFG
Inflation Rate,2016-08-31,5.4,AFG
Inflation Rate,2016-09-30,5.0,AFG
Inflation Rate,2016-10-31,4.9,AFG
Inflation Rate,2016-11-30,4.6,AFG
Inflation Rate,2016-12-31,4.5,AFG
Inflation Rate,2017-01-31,3.8,AFG
Inflation Rate,2017-02-28,4.1,AFG
Inflation Rate,2017-03-31,7.2,AFG
Inflation Rate,2017-04-30,6.6,AFG
Inflation Rate,2017-05-31,7.5,AFG
Inflation Rate,2017-06-30,7.5,AFG
Inflation Rate,2017-07-31,5.1,AFG
Inflation Rate,2017-08-31,4.5,AFG
Inflation Rate,2017-09-30,3.8,AFG
Inflation Rate,2017-10-31,3.8,AFG
Inflation Rate,2017-11-30,3.1,AFG
Inflation Rate,2017-12-31,3.1,AFG
Inflation Rate,2018-01-31,4.3,AFG
Inflation Rate,2018-02-28,3.6,AFG
Inflation Rate,2018-03-31,0.2,AFG
Inflation Rate,2018-04-30,-0.5,AFG
Inflation Rate,2018-05-31,-1.1,AFG
Inflation Rate,2018-06-30,-1.6,AFG
Inflation Rate,2018-07-31,-0.1,AFG
Inflation Rate,2018-08-31,0.1,AFG
Inflation Rate,2018-09-30,0.2,AFG
Inflation Rate,2018-10-31,0.8,AFG
Inflation Rate,2018-11-30,1.1,AFG
Inflation Rate,2018-12-31,0.8,AFG
Inflation Rate,2019-01-31,0.4,AFG
Inflation Rate,2019-02-28,0.3,AFG
Inflation Rate,2019-03-31,1.8,AFG
Inflation Rate,2019-04-30,3.6,AFG
Inflation Rate,2019-05-31,4.9,AFG
Inflation Rate,2019-06-30,4.0,AFG
Inflation Rate,2019-07-31,2.8,AFG
Inflation Rate,2019-08-31,2.9,AFG
Inflation Rate,2019-09-30,1.8,AFG
Inflation Rate,2019-10-31,1.1,AFG
Inflation Rate,2019-11-30,1.2,AFG
Inflation Rate,2019-12-31,2.7,AFG
