indicator,date,value,iso_code
Food Inflation,2009-10-31,2.12,TCD
Food Inflation,2009-11-30,2.56,TCD
Food Inflation,2009-12-31,2.01,TCD
Food Inflation,2010-01-31,-4.48,TCD
Food Inflation,2010-02-28,-3.04,TCD
Food Inflation,2010-03-31,-2.95,TCD
Food Inflation,2010-04-30,-3.47,TCD
Food Inflation,2010-05-31,-4.97,TCD
Food Inflation,2010-06-30,-4.5,TCD
Food Inflation,2010-07-31,-4.93,TCD
Food Inflation,2010-08-31,-3.27,TCD
Food Inflation,2010-09-30,-5.48,TCD
Food Inflation,2010-10-31,-1.44,TCD
Food Inflation,2010-11-30,-2.34,TCD
Food Inflation,2010-12-31,-5.01,TCD
Food Inflation,2011-01-31,-6.86,TCD
Food Inflation,2011-02-28,-5.85,TCD
Food Inflation,2011-03-31,-4.72,TCD
Food Inflation,2011-04-30,-1.92,TCD
Food Inflation,2011-05-31,0.9,TCD
Food Inflation,2011-06-30,1.6,TCD
Food Inflation,2011-07-31,5.34,TCD
Food Inflation,2011-08-31,4.76,TCD
Food Inflation,2011-09-30,1.64,TCD
Food Inflation,2011-10-31,4.45,TCD
Food Inflation,2011-11-30,8.84,TCD
Food Inflation,2011-12-31,14.01,TCD
Food Inflation,2012-01-31,21.92,TCD
Food Inflation,2012-02-29,20.99,TCD
Food Inflation,2012-03-31,17.08,TCD
Food Inflation,2012-04-30,12.35,TCD
Food Inflation,2012-05-31,8.25,TCD
Food Inflation,2012-06-30,9.99,TCD
Food Inflation,2012-07-31,8.6,TCD
Food Inflation,2012-08-31,14.08,TCD
Food Inflation,2012-09-30,14.02,TCD
Food Inflation,2012-10-31,10.15,TCD
Food Inflation,2012-11-30,3.19,TCD
Food Inflation,2012-12-31,4.48,TCD
Food Inflation,2013-01-31,-0.81,TCD
Food Inflation,2013-02-28,0.52,TCD
Food Inflation,2013-03-31,2.72,TCD
Food Inflation,2013-04-30,2.88,TCD
Food Inflation,2013-05-31,2.99,TCD
Food Inflation,2013-06-30,-2.22,TCD
Food Inflation,2013-07-31,-5.89,TCD
Food Inflation,2013-08-31,-10.99,TCD
Food Inflation,2013-09-30,-7.57,TCD
Food Inflation,2013-10-31,-2.25,TCD
Food Inflation,2013-11-30,1.84,TCD
Food Inflation,2013-12-31,-0.65,TCD
Food Inflation,2014-01-31,1.34,TCD
Food Inflation,2014-02-28,0.15,TCD
Food Inflation,2014-03-31,-1.69,TCD
Food Inflation,2014-04-30,0.52,TCD
Food Inflation,2014-05-31,0.4,TCD
Food Inflation,2014-06-30,5.3,TCD
Food Inflation,2014-07-31,8.3,TCD
Food Inflation,2014-08-31,1.8,TCD
Food Inflation,2014-09-30,2.8,TCD
Food Inflation,2014-10-31,2.9,TCD
Food Inflation,2014-11-30,3.6,TCD
Food Inflation,2014-12-31,4.9,TCD
Food Inflation,2015-01-31,4.4,TCD
Food Inflation,2015-02-28,6.0,TCD
Food Inflation,2015-03-31,6.0,TCD
Food Inflation,2015-04-30,5.1,TCD
Food Inflation,2015-05-31,4.6,TCD
Food Inflation,2015-06-30,3.6,TCD
Food Inflation,2015-07-31,1.3,TCD
Food Inflation,2015-08-31,7.5,TCD
Food Inflation,2015-09-30,1.5,TCD
Food Inflation,2015-10-31,-2.1,TCD
Food Inflation,2015-11-30,-3.3,TCD
Food Inflation,2015-12-31,-2.4,TCD
Food Inflation,2016-01-31,-3.7,TCD
Food Inflation,2016-02-29,-3.6,TCD
Food Inflation,2016-03-31,-2.8,TCD
Food Inflation,2016-04-30,-1.4,TCD
Food Inflation,2016-05-31,-1.6,TCD
Food Inflation,2016-06-30,1.0,TCD
Food Inflation,2016-07-31,-1.4,TCD
Food Inflation,2016-08-31,-6.3,TCD
Food Inflation,2016-09-30,-9.0,TCD
Food Inflation,2016-10-31,-6.8,TCD
Food Inflation,2016-11-30,-8.9,TCD
Food Inflation,2016-12-31,-10.0,TCD
Food Inflation,2017-01-31,-9.1,TCD
Food Inflation,2017-02-28,-7.9,TCD
Food Inflation,2017-03-31,-6.8,TCD
Food Inflation,2017-04-30,-5.9,TCD
Food Inflation,2017-05-31,-4.0,TCD
Food Inflation,2018-01-31,2.6,TCD
Food Inflation,2018-02-28,1.4,TCD
Food Inflation,2018-04-30,0.9,TCD
Food Inflation,2018-07-31,-3.8,TCD
Food Inflation,2018-08-31,-4.3,TCD
Food Inflation,2018-09-30,-4.6,TCD
Food Inflation,2018-10-31,-4.2,TCD
Food Inflation,2018-11-30,-4.2,TCD
Food Inflation,2018-12-31,-4.7,TCD
Food Inflation,2019-01-31,-7.3,TCD
