indicator,date,value,iso_code
Food Inflation,2007-01-31,1.8,SRB
Food Inflation,2007-02-28,0.8,SRB
Food Inflation,2007-03-31,-0.1,SRB
Food Inflation,2007-04-30,0.4,SRB
Food Inflation,2007-05-31,-1.2,SRB
Food Inflation,2007-06-30,-0.3,SRB
Food Inflation,2007-07-31,0.2,SRB
Food Inflation,2007-08-31,7.7,SRB
Food Inflation,2007-09-30,12.6,SRB
Food Inflation,2007-10-31,14.0,SRB
Food Inflation,2007-11-30,14.6,SRB
Food Inflation,2007-12-31,18.4,SRB
Food Inflation,2008-01-31,20.1,SRB
Food Inflation,2008-02-29,21.9,SRB
Food Inflation,2008-03-31,25.2,SRB
Food Inflation,2008-04-30,28.6,SRB
Food Inflation,2008-05-31,30.2,SRB
Food Inflation,2008-06-30,32.2,SRB
Food Inflation,2008-07-31,29.9,SRB
Food Inflation,2008-08-31,21.4,SRB
Food Inflation,2008-09-30,18.0,SRB
Food Inflation,2008-10-31,20.9,SRB
Food Inflation,2008-11-30,18.0,SRB
Food Inflation,2008-12-31,13.8,SRB
Food Inflation,2009-01-31,12.7,SRB
Food Inflation,2009-02-28,12.4,SRB
Food Inflation,2009-03-31,10.0,SRB
Food Inflation,2009-04-30,6.7,SRB
Food Inflation,2009-05-31,6.8,SRB
Food Inflation,2009-06-30,5.1,SRB
Food Inflation,2009-07-31,7.2,SRB
Food Inflation,2009-08-31,4.8,SRB
Food Inflation,2009-09-30,3.3,SRB
Food Inflation,2009-10-31,-0.4,SRB
Food Inflation,2009-11-30,0.1,SRB
Food Inflation,2009-12-31,0.8,SRB
Food Inflation,2010-01-31,-0.2,SRB
Food Inflation,2010-02-28,-1.21,SRB
Food Inflation,2010-03-31,-1.3,SRB
Food Inflation,2010-04-30,-1.43,SRB
Food Inflation,2010-05-31,-2.37,SRB
Food Inflation,2010-06-30,-1.27,SRB
Food Inflation,2010-07-31,0.75,SRB
Food Inflation,2010-08-31,4.38,SRB
Food Inflation,2010-09-30,6.22,SRB
Food Inflation,2010-10-31,8.29,SRB
Food Inflation,2010-11-30,9.43,SRB
Food Inflation,2010-12-31,10.68,SRB
Food Inflation,2011-01-31,13.31,SRB
Food Inflation,2011-02-28,17.2,SRB
