indicator,date,value,iso_code
Food Inflation,1980-01-31,3.7,NOR
Food Inflation,1980-02-29,4.4,NOR
Food Inflation,1980-03-31,4.8,NOR
Food Inflation,1980-04-30,7.0,NOR
Food Inflation,1980-05-31,7.3,NOR
Food Inflation,1980-06-30,8.0,NOR
Food Inflation,1980-07-31,7.5,NOR
Food Inflation,1980-08-31,10.4,NOR
Food Inflation,1980-09-30,11.6,NOR
Food Inflation,1980-10-31,12.3,NOR
Food Inflation,1980-11-30,12.9,NOR
Food Inflation,1980-12-31,13.6,NOR
Food Inflation,1981-01-31,16.8,NOR
Food Inflation,1981-02-28,17.0,NOR
Food Inflation,1981-03-31,16.8,NOR
Food Inflation,1981-04-30,15.8,NOR
Food Inflation,1981-05-31,15.4,NOR
Food Inflation,1981-06-30,15.5,NOR
Food Inflation,1981-07-31,19.9,NOR
Food Inflation,1981-08-31,17.6,NOR
Food Inflation,1981-09-30,17.9,NOR
Food Inflation,1981-10-31,16.7,NOR
Food Inflation,1981-11-30,15.8,NOR
Food Inflation,1981-12-31,15.7,NOR
Food Inflation,1982-01-31,15.3,NOR
Food Inflation,1982-02-28,15.8,NOR
Food Inflation,1982-03-31,15.9,NOR
Food Inflation,1982-04-30,14.5,NOR
Food Inflation,1982-05-31,13.9,NOR
Food Inflation,1982-06-30,14.6,NOR
Food Inflation,1982-07-31,13.6,NOR
Food Inflation,1982-08-31,13.3,NOR
Food Inflation,1982-09-30,11.6,NOR
Food Inflation,1982-10-31,12.7,NOR
Food Inflation,1982-11-30,13.4,NOR
Food Inflation,1982-12-31,13.0,NOR
Food Inflation,1983-01-31,10.9,NOR
Food Inflation,1983-02-28,9.9,NOR
Food Inflation,1983-03-31,8.8,NOR
Food Inflation,1983-04-30,9.1,NOR
Food Inflation,1983-05-31,9.9,NOR
Food Inflation,1983-06-30,8.9,NOR
Food Inflation,1983-07-31,6.3,NOR
Food Inflation,1983-08-31,5.9,NOR
Food Inflation,1983-09-30,7.4,NOR
Food Inflation,1983-10-31,6.6,NOR
Food Inflation,1983-11-30,6.0,NOR
Food Inflation,1983-12-31,6.0,NOR
Food Inflation,1984-01-31,6.2,NOR
Food Inflation,1984-02-29,6.7,NOR
Food Inflation,1984-03-31,7.1,NOR
Food Inflation,1984-04-30,7.6,NOR
Food Inflation,1984-05-31,7.1,NOR
Food Inflation,1984-06-30,7.0,NOR
Food Inflation,1984-07-31,7.1,NOR
Food Inflation,1984-08-31,7.4,NOR
Food Inflation,1984-09-30,6.7,NOR
Food Inflation,1984-10-31,6.9,NOR
Food Inflation,1984-11-30,6.6,NOR
Food Inflation,1984-12-31,6.6,NOR
Food Inflation,1985-01-31,6.3,NOR
Food Inflation,1985-02-28,6.0,NOR
Food Inflation,1985-03-31,6.2,NOR
Food Inflation,1985-04-30,6.2,NOR
Food Inflation,1985-05-31,6.8,NOR
Food Inflation,1985-06-30,6.8,NOR
Food Inflation,1985-07-31,6.2,NOR
Food Inflation,1985-08-31,6.2,NOR
Food Inflation,1985-09-30,7.1,NOR
Food Inflation,1985-10-31,6.4,NOR
Food Inflation,1985-11-30,6.4,NOR
Food Inflation,1985-12-31,6.4,NOR
Food Inflation,1986-01-31,7.2,NOR
Food Inflation,1986-02-28,8.0,NOR
Food Inflation,1986-03-31,7.7,NOR
Food Inflation,1986-04-30,8.1,NOR
Food Inflation,1986-05-31,7.4,NOR
Food Inflation,1986-06-30,8.6,NOR
Food Inflation,1986-07-31,8.9,NOR
Food Inflation,1986-08-31,10.5,NOR
Food Inflation,1986-09-30,10.5,NOR
Food Inflation,1986-10-31,11.1,NOR
Food Inflation,1986-11-30,11.0,NOR
Food Inflation,1986-12-31,11.0,NOR
Food Inflation,1987-01-31,11.1,NOR
Food Inflation,1987-02-28,10.1,NOR
Food Inflation,1987-03-31,9.7,NOR
Food Inflation,1987-04-30,8.5,NOR
Food Inflation,1987-05-31,8.7,NOR
Food Inflation,1987-06-30,7.2,NOR
Food Inflation,1987-07-31,6.9,NOR
Food Inflation,1987-08-31,6.6,NOR
Food Inflation,1987-09-30,6.0,NOR
Food Inflation,1987-10-31,5.6,NOR
Food Inflation,1987-11-30,6.0,NOR
Food Inflation,1987-12-31,5.6,NOR
Food Inflation,1988-01-31,6.4,NOR
Food Inflation,1988-02-29,6.4,NOR
Food Inflation,1988-03-31,7.4,NOR
Food Inflation,1988-04-30,7.8,NOR
Food Inflation,1988-05-31,7.3,NOR
Food Inflation,1988-06-30,7.4,NOR
Food Inflation,1988-07-31,6.6,NOR
Food Inflation,1988-08-31,5.8,NOR
Food Inflation,1988-09-30,5.7,NOR
Food Inflation,1988-10-31,5.8,NOR
Food Inflation,1988-11-30,5.1,NOR
Food Inflation,1988-12-31,4.8,NOR
Food Inflation,1989-01-31,3.3,NOR
Food Inflation,1989-02-28,3.0,NOR
Food Inflation,1989-03-31,2.0,NOR
Food Inflation,1989-04-30,3.0,NOR
Food Inflation,1989-05-31,3.3,NOR
Food Inflation,1989-06-30,2.6,NOR
Food Inflation,1989-07-31,3.3,NOR
Food Inflation,1989-08-31,2.8,NOR
Food Inflation,1989-09-30,3.1,NOR
Food Inflation,1989-10-31,2.8,NOR
Food Inflation,1989-11-30,2.4,NOR
Food Inflation,1989-12-31,2.3,NOR
Food Inflation,1990-01-31,3.6,NOR
Food Inflation,1990-02-28,3.9,NOR
Food Inflation,1990-03-31,4.2,NOR
Food Inflation,1990-04-30,3.2,NOR
Food Inflation,1990-05-31,3.2,NOR
Food Inflation,1990-06-30,3.7,NOR
Food Inflation,1990-07-31,3.5,NOR
Food Inflation,1990-08-31,3.3,NOR
Food Inflation,1990-09-30,2.8,NOR
Food Inflation,1990-10-31,3.3,NOR
Food Inflation,1990-11-30,3.2,NOR
Food Inflation,1990-12-31,3.2,NOR
Food Inflation,1991-01-31,1.6,NOR
Food Inflation,1991-02-28,1.2,NOR
Food Inflation,1991-03-31,1.2,NOR
Food Inflation,1991-04-30,1.4,NOR
Food Inflation,1991-05-31,1.5,NOR
Food Inflation,1991-06-30,1.2,NOR
Food Inflation,1991-07-31,1.5,NOR
Food Inflation,1991-08-31,2.4,NOR
Food Inflation,1991-09-30,2.8,NOR
Food Inflation,1991-10-31,2.0,NOR
Food Inflation,1991-11-30,2.3,NOR
Food Inflation,1991-12-31,2.8,NOR
Food Inflation,1992-01-31,3.2,NOR
Food Inflation,1992-02-29,3.5,NOR
Food Inflation,1992-03-31,3.2,NOR
Food Inflation,1992-04-30,2.9,NOR
Food Inflation,1992-05-31,2.9,NOR
Food Inflation,1992-06-30,2.9,NOR
Food Inflation,1992-07-31,1.3,NOR
Food Inflation,1992-08-31,0.4,NOR
Food Inflation,1992-09-30,0.0,NOR
