indicator,date,value,iso_code
Food Inflation,2014-01-31,12.5,BLR
Food Inflation,2014-02-28,13.0,BLR
Food Inflation,2014-03-31,14.4,BLR
Food Inflation,2014-04-30,16.0,BLR
Food Inflation,2014-05-31,19.1,BLR
Food Inflation,2014-06-30,20.7,BLR
Food Inflation,2014-07-31,21.0,BLR
Food Inflation,2014-08-31,22.2,BLR
Food Inflation,2014-09-30,22.9,BLR
Food Inflation,2014-10-31,21.8,BLR
Food Inflation,2014-11-30,20.9,BLR
Food Inflation,2014-12-31,18.5,BLR
Food Inflation,2015-01-31,17.8,BLR
Food Inflation,2015-02-28,18.3,BLR
Food Inflation,2015-03-31,16.7,BLR
Food Inflation,2015-04-30,15.3,BLR
Food Inflation,2015-05-31,12.1,BLR
Food Inflation,2015-06-30,10.7,BLR
Food Inflation,2015-07-31,9.6,BLR
Food Inflation,2015-08-31,8.4,BLR
Food Inflation,2015-09-30,8.7,BLR
Food Inflation,2015-10-31,9.2,BLR
Food Inflation,2015-11-30,9.6,BLR
Food Inflation,2015-12-31,11.0,BLR
Food Inflation,2016-01-31,10.6,BLR
Food Inflation,2016-02-29,10.4,BLR
Food Inflation,2016-03-31,10.6,BLR
Food Inflation,2016-04-30,10.7,BLR
Food Inflation,2016-05-31,10.2,BLR
Food Inflation,2016-06-30,10.1,BLR
Food Inflation,2016-07-31,10.5,BLR
Food Inflation,2016-08-31,10.8,BLR
Food Inflation,2016-09-30,10.0,BLR
Food Inflation,2016-10-31,10.1,BLR
Food Inflation,2016-11-30,11.0,BLR
Food Inflation,2016-12-31,10.4,BLR
Food Inflation,2017-01-31,10.1,BLR
Food Inflation,2017-02-28,8.4,BLR
Food Inflation,2017-03-31,7.5,BLR
Food Inflation,2017-04-30,7.5,BLR
Food Inflation,2017-05-31,8.0,BLR
Food Inflation,2017-06-30,9.0,BLR
Food Inflation,2017-07-31,7.9,BLR
Food Inflation,2017-08-31,6.4,BLR
Food Inflation,2017-09-30,5.8,BLR
Food Inflation,2017-10-31,5.5,BLR
Food Inflation,2017-11-30,4.4,BLR
Food Inflation,2017-12-31,4.2,BLR
Food Inflation,2018-01-31,3.8,BLR
Food Inflation,2018-02-28,3.9,BLR
Food Inflation,2018-03-31,4.6,BLR
Food Inflation,2018-04-30,4.2,BLR
Food Inflation,2018-05-31,2.9,BLR
Food Inflation,2018-06-30,2.3,BLR
Food Inflation,2018-07-31,2.6,BLR
Food Inflation,2018-08-31,4.3,BLR
Food Inflation,2018-09-30,4.7,BLR
Food Inflation,2018-10-31,4.4,BLR
Food Inflation,2018-11-30,5.2,BLR
Food Inflation,2018-12-31,5.7,BLR
Food Inflation,2019-01-31,6.2,BLR
Food Inflation,2019-02-28,6.7,BLR
Food Inflation,2019-03-31,6.6,BLR
Food Inflation,2019-04-30,6.4,BLR
Food Inflation,2019-06-30,6.1,BLR
Food Inflation,2019-07-31,6.7,BLR
Food Inflation,2019-08-31,6.2,BLR
Food Inflation,2019-09-30,5.8,BLR
Food Inflation,2019-10-31,5.7,BLR
Food Inflation,2019-11-30,5.0,BLR
Food Inflation,2019-12-31,4.3,BLR
Food Inflation,2020-01-31,4.1,BLR
Food Inflation,2020-02-29,3.7,BLR
Food Inflation,2020-03-31,3.6,BLR
Food Inflation,2020-04-30,4.7,BLR
Food Inflation,2020-05-31,4.0,BLR
Food Inflation,2020-06-30,4.8,BLR
Food Inflation,2020-07-31,4.6,BLR
Food Inflation,2020-08-31,4.6,BLR
Food Inflation,2020-09-30,5.0,BLR
Food Inflation,2020-10-30,4.6,BLR
Food Inflation,2020-11-30,5.1,BLR
Food Inflation,2020-12-31,6.2,BLR
Food Inflation,2021-01-31,6.6,BLR
Food Inflation,2021-02-28,7.8,BLR
Food Inflation,2021-03-31,7.8,BLR
Food Inflation,2021-04-30,7.4,BLR
Food Inflation,2021-05-31,8.9,BLR
Food Inflation,2021-06-30,9.1,BLR
Food Inflation,2021-07-31,8.9,BLR
Food Inflation,2021-08-31,9.5,BLR
Food Inflation,2021-09-30,11.2,BLR
Food Inflation,2021-10-31,12.1,BLR
Food Inflation,2021-11-30,11.8,BLR
Food Inflation,2021-12-31,11.4,BLR
Food Inflation,2022-01-31,12.0,BLR
Food Inflation,2022-02-28,11.4,BLR
Food Inflation,2022-03-31,15.6,BLR
Food Inflation,2022-04-30,19.0,BLR
Food Inflation,2022-05-31,19.3,BLR
Inflation Rate,1992-01-31,504.4,BLR
Inflation Rate,1992-02-29,716.4,BLR
Inflation Rate,1992-03-31,836.6,BLR
Inflation Rate,1992-04-30,621.2,BLR
