indicator,date,value,iso_code
Food Inflation,2009-01-31,15.08,LBN
Food Inflation,2009-02-28,9.16,LBN
Food Inflation,2009-03-31,6.5,LBN
Food Inflation,2009-04-30,5.43,LBN
Food Inflation,2009-05-31,4.99,LBN
Food Inflation,2009-06-30,6.96,LBN
Food Inflation,2009-07-31,4.77,LBN
Food Inflation,2009-08-31,2.87,LBN
Food Inflation,2009-09-30,-1.95,LBN
Food Inflation,2009-10-31,-3.3,LBN
Food Inflation,2009-11-30,-1.98,LBN
Food Inflation,2009-12-31,-0.84,LBN
Food Inflation,2010-01-31,-0.88,LBN
Food Inflation,2010-02-28,0.07,LBN
Food Inflation,2010-03-31,0.31,LBN
Food Inflation,2010-04-30,1.64,LBN
Food Inflation,2010-05-31,1.71,LBN
Food Inflation,2010-06-30,1.94,LBN
Food Inflation,2010-07-31,1.95,LBN
Food Inflation,2010-08-31,4.09,LBN
Food Inflation,2010-09-30,5.37,LBN
Food Inflation,2010-10-31,7.74,LBN
Food Inflation,2010-11-30,6.71,LBN
Food Inflation,2010-12-31,6.8,LBN
Food Inflation,2011-01-31,7.2,LBN
Food Inflation,2011-02-28,6.27,LBN
Food Inflation,2011-03-31,7.05,LBN
Food Inflation,2011-04-30,6.96,LBN
Food Inflation,2011-05-31,7.24,LBN
Food Inflation,2011-06-30,7.65,LBN
Food Inflation,2011-07-31,7.4,LBN
Food Inflation,2011-08-31,6.23,LBN
Food Inflation,2011-09-30,5.48,LBN
Food Inflation,2011-10-31,4.28,LBN
Food Inflation,2011-11-30,5.84,LBN
Food Inflation,2011-12-31,5.84,LBN
Food Inflation,2012-01-31,5.8,LBN
Food Inflation,2012-02-29,6.27,LBN
Food Inflation,2012-03-31,6.26,LBN
Food Inflation,2012-04-30,6.3,LBN
Food Inflation,2012-05-31,7.35,LBN
Food Inflation,2012-06-30,5.68,LBN
Food Inflation,2012-07-31,6.78,LBN
Food Inflation,2012-08-31,5.49,LBN
Food Inflation,2012-09-30,5.55,LBN
Food Inflation,2012-10-31,6.3,LBN
Food Inflation,2012-11-30,5.27,LBN
Food Inflation,2012-12-31,4.22,LBN
Food Inflation,2013-01-31,4.02,LBN
Food Inflation,2013-02-28,4.75,LBN
Food Inflation,2013-03-31,4.18,LBN
Food Inflation,2013-04-30,0.77,LBN
Food Inflation,2013-05-31,0.13,LBN
Food Inflation,2013-06-30,2.98,LBN
Food Inflation,2013-07-31,1.86,LBN
Food Inflation,2013-08-31,2.42,LBN
Food Inflation,2013-09-30,2.36,LBN
Food Inflation,2013-10-31,2.26,LBN
Food Inflation,2013-11-30,2.04,LBN
Food Inflation,2013-12-31,2.9,LBN
Food Inflation,2014-01-31,7.04,LBN
Food Inflation,2014-02-28,5.09,LBN
Food Inflation,2014-03-31,4.49,LBN
Food Inflation,2014-04-30,5.98,LBN
Food Inflation,2014-05-31,4.02,LBN
Food Inflation,2014-06-30,2.17,LBN
Food Inflation,2014-07-31,2.6,LBN
Food Inflation,2014-08-31,2.5,LBN
Food Inflation,2014-09-30,2.8,LBN
Food Inflation,2014-10-31,2.38,LBN
Food Inflation,2014-11-30,3.25,LBN
Food Inflation,2014-12-31,1.29,LBN
Food Inflation,2015-01-31,-1.14,LBN
Food Inflation,2015-02-28,-0.54,LBN
Food Inflation,2015-03-31,-1.02,LBN
Food Inflation,2015-04-30,-0.94,LBN
Food Inflation,2015-05-31,-0.33,LBN
Food Inflation,2015-06-30,-1.69,LBN
Food Inflation,2015-07-31,-1.92,LBN
Food Inflation,2015-08-31,-1.17,LBN
Food Inflation,2015-09-30,-0.87,LBN
Food Inflation,2015-10-31,-0.79,LBN
Food Inflation,2015-11-30,-2.12,LBN
Food Inflation,2015-12-31,-0.64,LBN
Food Inflation,2016-01-31,-0.73,LBN
Food Inflation,2016-02-29,-2.05,LBN
Food Inflation,2016-03-31,-1.84,LBN
Food Inflation,2016-04-30,-2.39,LBN
Food Inflation,2016-05-31,-3.22,LBN
Food Inflation,2016-06-30,-1.01,LBN
Food Inflation,2016-07-31,0.58,LBN
Food Inflation,2016-08-31,-0.83,LBN
Food Inflation,2016-09-30,-1.08,LBN
Food Inflation,2016-10-31,-1.61,LBN
Food Inflation,2016-11-30,-0.57,LBN
Food Inflation,2016-12-31,0.37,LBN
Food Inflation,2017-01-31,0.02,LBN
Food Inflation,2017-02-28,1.44,LBN
Food Inflation,2017-03-31,2.41,LBN
Food Inflation,2017-04-30,4.4,LBN
