indicator,date,value,iso_code
Inflation Rate,1993-12-31,-1.38,ERI
Inflation Rate,1994-12-31,10.43,ERI
Inflation Rate,1995-12-31,9.81,ERI
Inflation Rate,1996-12-31,9.07,ERI
Inflation Rate,1997-12-31,3.9,ERI
Inflation Rate,1998-12-31,9.11,ERI
Inflation Rate,1999-12-31,2.32,ERI
Inflation Rate,2000-12-31,24.98,ERI
Inflation Rate,2001-12-31,5.17,ERI
Inflation Rate,2002-12-31,17.71,ERI
Inflation Rate,2003-12-31,31.58,ERI
Inflation Rate,2004-12-31,25.1,ERI
Inflation Rate,2005-12-31,12.5,ERI
Inflation Rate,2006-12-31,15.1,ERI
Inflation Rate,2007-12-31,9.3,ERI
Inflation Rate,2008-12-31,19.9,ERI
Inflation Rate,2009-12-31,34.7,ERI
Inflation Rate,2010-12-31,20.5,ERI
Inflation Rate,2011-12-31,13.3,ERI
Inflation Rate,2012-12-31,12.25,ERI
Inflation Rate,2013-12-31,12.27,ERI
Inflation Rate,2014-12-31,11.4,ERI
Inflation Rate,2015-12-31,12.5,ERI
Inflation Rate,2016-12-31,8.9,ERI
Inflation Rate,2017-12-31,-13.3,ERI
Inflation Rate,2018-12-31,-14.4,ERI
Inflation Rate,2019-12-31,-16.4,ERI
Inflation Rate,2020-12-31,4.8,ERI
