indicator,date,value,iso_code
Food Inflation,2006-01-31,3.9,HRV
Food Inflation,2006-02-28,2.2,HRV
Food Inflation,2006-03-31,0.3,HRV
Food Inflation,2006-04-30,2.0,HRV
Food Inflation,2006-05-31,3.4,HRV
Food Inflation,2006-06-30,3.5,HRV
Food Inflation,2006-07-31,3.0,HRV
Food Inflation,2006-08-31,3.1,HRV
Food Inflation,2006-09-30,1.6,HRV
Food Inflation,2006-10-31,0.3,HRV
Food Inflation,2006-11-30,2.2,HRV
Food Inflation,2006-12-31,0.4,HRV
Food Inflation,2007-01-31,-0.2,HRV
Food Inflation,2007-02-28,-1.2,HRV
Food Inflation,2007-03-31,0.1,HRV
Food Inflation,2007-04-30,1.6,HRV
Food Inflation,2007-05-31,1.0,HRV
Food Inflation,2007-06-30,0.6,HRV
Food Inflation,2007-07-31,1.3,HRV
Food Inflation,2007-08-31,3.1,HRV
Food Inflation,2007-09-30,7.1,HRV
Food Inflation,2007-10-31,8.1,HRV
Food Inflation,2007-11-30,8.2,HRV
Food Inflation,2007-12-31,11.4,HRV
Food Inflation,2008-01-31,12.0,HRV
Food Inflation,2008-02-29,10.6,HRV
Food Inflation,2008-03-31,10.2,HRV
Food Inflation,2008-04-30,10.2,HRV
Food Inflation,2008-05-31,11.6,HRV
Food Inflation,2008-06-30,14.0,HRV
Food Inflation,2008-07-31,14.7,HRV
Food Inflation,2008-08-31,13.1,HRV
Food Inflation,2008-09-30,9.9,HRV
Food Inflation,2008-10-31,9.6,HRV
Food Inflation,2008-11-30,7.2,HRV
Food Inflation,2008-12-31,5.0,HRV
Food Inflation,2009-01-31,4.8,HRV
Food Inflation,2009-02-28,6.7,HRV
Food Inflation,2009-03-31,6.6,HRV
Food Inflation,2009-04-30,5.0,HRV
Food Inflation,2009-05-31,3.0,HRV
Food Inflation,2009-06-30,1.3,HRV
Food Inflation,2009-07-31,0.2,HRV
Food Inflation,2009-08-31,0.2,HRV
Food Inflation,2009-09-30,-1.0,HRV
Food Inflation,2009-10-31,-1.7,HRV
Food Inflation,2009-11-30,-1.0,HRV
Food Inflation,2009-12-31,-2.0,HRV
Food Inflation,2010-01-31,-2.9,HRV
Food Inflation,2010-02-28,-3.7,HRV
Food Inflation,2010-03-31,-3.8,HRV
Food Inflation,2010-04-30,-3.4,HRV
Food Inflation,2010-05-31,-3.1,HRV
Food Inflation,2010-06-30,-2.7,HRV
Food Inflation,2010-07-31,-1.1,HRV
Food Inflation,2010-08-31,-0.7,HRV
Food Inflation,2010-09-30,0.1,HRV
Food Inflation,2010-10-31,0.3,HRV
Food Inflation,2010-11-30,-0.1,HRV
Food Inflation,2010-12-31,0.9,HRV
Food Inflation,2011-01-31,2.5,HRV
Food Inflation,2011-02-28,3.8,HRV
Food Inflation,2011-03-31,4.4,HRV
Food Inflation,2011-04-30,3.4,HRV
Food Inflation,2011-05-31,4.4,HRV
Food Inflation,2011-06-30,3.4,HRV
Food Inflation,2011-07-31,2.9,HRV
Food Inflation,2011-08-31,2.9,HRV
Food Inflation,2011-09-30,2.9,HRV
Food Inflation,2011-10-31,4.0,HRV
Food Inflation,2011-11-30,4.6,HRV
Food Inflation,2011-12-31,3.7,HRV
Food Inflation,2012-01-31,2.0,HRV
Food Inflation,2012-02-29,2.2,HRV
Food Inflation,2012-03-31,1.9,HRV
Food Inflation,2012-04-30,3.3,HRV
Food Inflation,2012-05-31,2.6,HRV
Food Inflation,2012-06-30,3.4,HRV
Food Inflation,2012-07-31,4.3,HRV
Food Inflation,2012-08-31,5.1,HRV
Food Inflation,2012-09-30,6.0,HRV
Food Inflation,2012-10-31,5.4,HRV
Food Inflation,2012-11-30,4.7,HRV
Food Inflation,2012-12-31,6.1,HRV
Food Inflation,2013-01-31,6.7,HRV
Food Inflation,2013-02-28,5.6,HRV
Food Inflation,2013-03-31,4.9,HRV
Food Inflation,2013-04-30,5.4,HRV
Food Inflation,2013-05-31,6.5,HRV
Food Inflation,2013-06-30,6.6,HRV
Food Inflation,2013-07-31,4.6,HRV
Food Inflation,2013-08-31,4.0,HRV
Food Inflation,2013-09-30,2.6,HRV
Food Inflation,2013-10-31,1.4,HRV
Food Inflation,2013-11-30,0.7,HRV
Food Inflation,2013-12-31,-0.2,HRV
Food Inflation,2014-01-31,-0.8,HRV
Food Inflation,2014-02-28,-1.4,HRV
Food Inflation,2014-03-31,-1.3,HRV
Food Inflation,2014-04-30,-2.4,HRV
Food Inflation,2014-05-31,-3.8,HRV
Food Inflation,2014-06-30,-4.3,HRV
