indicator,date,value,iso_code
Food Inflation,2010-04-30,-0.1,SUR
Food Inflation,2010-05-31,9.24,SUR
Food Inflation,2010-06-30,16.77,SUR
Food Inflation,2010-07-31,16.97,SUR
Food Inflation,2010-08-31,14.26,SUR
Food Inflation,2010-09-30,15.08,SUR
Food Inflation,2010-10-31,14.91,SUR
Food Inflation,2010-11-30,16.75,SUR
Food Inflation,2010-12-31,16.57,SUR
Food Inflation,2011-01-31,17.14,SUR
Food Inflation,2011-02-28,20.35,SUR
Food Inflation,2011-03-31,24.44,SUR
Food Inflation,2011-04-30,26.31,SUR
Food Inflation,2011-05-31,20.26,SUR
Food Inflation,2011-06-30,14.27,SUR
Food Inflation,2011-07-31,16.61,SUR
Food Inflation,2011-08-31,15.86,SUR
Food Inflation,2011-09-30,12.93,SUR
Food Inflation,2011-10-31,12.23,SUR
Food Inflation,2011-11-30,10.95,SUR
Food Inflation,2011-12-31,10.93,SUR
Food Inflation,2012-01-31,10.54,SUR
Food Inflation,2012-02-29,10.29,SUR
Food Inflation,2012-03-31,5.48,SUR
Food Inflation,2012-04-30,1.61,SUR
Food Inflation,2012-05-31,2.4,SUR
Food Inflation,2012-06-30,3.12,SUR
Food Inflation,2012-07-31,2.02,SUR
Food Inflation,2012-08-31,3.66,SUR
Food Inflation,2012-09-30,2.77,SUR
Food Inflation,2012-10-31,3.04,SUR
Food Inflation,2012-11-30,5.38,SUR
Food Inflation,2012-12-31,6.37,SUR
Food Inflation,2013-01-31,4.31,SUR
Food Inflation,2013-02-28,1.11,SUR
Food Inflation,2013-03-31,1.26,SUR
Food Inflation,2013-04-30,2.57,SUR
Food Inflation,2013-05-31,5.06,SUR
Food Inflation,2013-06-30,5.61,SUR
Food Inflation,2013-07-31,4.56,SUR
Food Inflation,2013-08-31,2.02,SUR
Food Inflation,2013-09-30,2.11,SUR
Food Inflation,2013-10-31,1.08,SUR
Food Inflation,2013-11-30,-0.99,SUR
Food Inflation,2013-12-31,-1.14,SUR
Food Inflation,2014-01-31,2.61,SUR
Food Inflation,2014-02-28,3.96,SUR
Food Inflation,2014-03-31,4.32,SUR
Food Inflation,2014-04-30,4.87,SUR
Food Inflation,2014-05-31,2.23,SUR
Food Inflation,2014-06-30,-0.07,SUR
Food Inflation,2014-07-31,2.39,SUR
Food Inflation,2014-09-30,5.0,SUR
Food Inflation,2014-10-31,5.98,SUR
Food Inflation,2014-11-30,7.44,SUR
Food Inflation,2014-12-31,8.65,SUR
Food Inflation,2015-01-31,7.77,SUR
Food Inflation,2015-02-28,7.05,SUR
Food Inflation,2015-03-31,6.6,SUR
Food Inflation,2015-04-30,6.54,SUR
Food Inflation,2015-05-31,8.01,SUR
Food Inflation,2015-06-30,11.9,SUR
Food Inflation,2015-07-31,10.98,SUR
Food Inflation,2015-08-31,10.98,SUR
Food Inflation,2015-09-30,9.2,SUR
Food Inflation,2015-10-31,8.5,SUR
Food Inflation,2015-11-30,10.5,SUR
Food Inflation,2015-12-31,9.89,SUR
Food Inflation,2016-01-31,16.6,SUR
Food Inflation,2016-02-29,18.24,SUR
Food Inflation,2016-03-31,21.33,SUR
Food Inflation,2017-04-30,44.7,SUR
Food Inflation,2017-05-31,28.9,SUR
Food Inflation,2017-06-30,26.1,SUR
Food Inflation,2017-07-31,26.8,SUR
Food Inflation,2017-08-31,21.0,SUR
Food Inflation,2017-09-30,15.4,SUR
Food Inflation,2017-10-31,13.1,SUR
Food Inflation,2017-11-30,13.2,SUR
Food Inflation,2017-12-31,12.4,SUR
Food Inflation,2018-01-31,12.3,SUR
Food Inflation,2018-02-28,13.3,SUR
Food Inflation,2018-03-31,13.3,SUR
Food Inflation,2018-04-30,13.1,SUR
Food Inflation,2018-07-31,6.95,SUR
Food Inflation,2018-08-31,7.61,SUR
Food Inflation,2018-09-30,5.76,SUR
Food Inflation,2018-10-31,5.44,SUR
Food Inflation,2018-11-30,5.85,SUR
Food Inflation,2018-12-31,6.0,SUR
Food Inflation,2019-01-31,6.3,SUR
Food Inflation,2019-02-28,5.5,SUR
Food Inflation,2019-03-31,4.8,SUR
Food Inflation,2019-04-30,5.2,SUR
Food Inflation,2019-07-31,5.5,SUR
Food Inflation,2019-08-31,4.8,SUR
Food Inflation,2019-09-30,5.4,SUR
Food Inflation,2019-10-31,5.2,SUR
Food Inflation,2019-11-30,5.0,SUR
Food Inflation,2019-12-31,4.9,SUR
Food Inflation,2020-01-31,5.3,SUR
Food Inflation,2020-02-29,7.8,SUR
Food Inflation,2020-03-31,22.2,SUR
Food Inflation,2020-04-30,35.6,SUR
Food Inflation,2020-05-31,43.7,SUR
Food Inflation,2020-06-30,54.8,SUR
Food Inflation,2020-07-31,54.9,SUR
Food Inflation,2020-08-31,56.3,SUR
Food Inflation,2020-09-30,56.3,SUR
Food Inflation,2020-10-31,58.8,SUR
Food Inflation,2020-11-30,60.3,SUR
Food Inflation,2020-12-31,66.8,SUR
Food Inflation,2021-01-31,68.6,SUR
Food Inflation,2021-02-28,67.6,SUR
Food Inflation,2021-03-31,53.6,SUR
Food Inflation,2021-04-30,48.1,SUR
Food Inflation,2021-05-31,46.7,SUR
Food Inflation,2021-06-30,59.8,SUR
Food Inflation,2021-07-31,64.5,SUR
Food Inflation,2021-08-31,62.8,SUR
Food Inflation,2021-09-30,65.3,SUR
Food Inflation,2021-10-31,66.0,SUR
Food Inflation,2021-11-30,68.3,SUR
Food Inflation,2021-12-31,61.6,SUR
Food Inflation,2022-01-31,67.7,SUR
Food Inflation,2022-02-28,68.5,SUR
Food Inflation,2022-03-31,68.3,SUR
Food Inflation,2022-04-30,60.9,SUR
Inflation Rate,1969-01-31,16.13,SUR
Inflation Rate,1969-02-28,16.13,SUR
Inflation Rate,1969-03-31,16.13,SUR
Inflation Rate,1969-04-30,11.07,SUR
Inflation Rate,1969-05-31,11.07,SUR
Inflation Rate,1969-06-30,11.07,SUR
Inflation Rate,1969-07-31,10.0,SUR
Inflation Rate,1969-08-31,10.0,SUR
Inflation Rate,1969-09-30,10.0,SUR
Inflation Rate,1969-10-31,8.29,SUR
Inflation Rate,1969-11-30,8.29,SUR
Inflation Rate,1969-12-31,8.29,SUR
Inflation Rate,1970-01-31,6.58,SUR
Inflation Rate,1970-02-28,4.6,SUR
Inflation Rate,1970-03-31,1.18,SUR
Inflation Rate,1970-04-30,2.78,SUR
Inflation Rate,1970-05-31,2.67,SUR
Inflation Rate,1970-06-30,1.65,SUR
Inflation Rate,1970-07-31,1.86,SUR
Inflation Rate,1970-08-31,2.66,SUR
Inflation Rate,1970-09-30,2.55,SUR
Inflation Rate,1970-10-31,2.35,SUR
Inflation Rate,1970-11-30,0.97,SUR
Inflation Rate,1970-12-31,1.36,SUR
Inflation Rate,1971-01-31,-1.68,SUR
Inflation Rate,1971-02-28,1.34,SUR
Inflation Rate,1971-03-31,1.75,SUR
Inflation Rate,1971-04-30,-1.16,SUR
Inflation Rate,1971-05-31,-0.19,SUR
Inflation Rate,1971-06-30,-0.29,SUR
Inflation Rate,1971-07-31,-0.1,SUR
Inflation Rate,1971-08-31,1.06,SUR
Inflation Rate,1971-09-30,0.29,SUR
Inflation Rate,1971-10-31,0.96,SUR
Inflation Rate,1971-11-30,0.48,SUR
Inflation Rate,1971-12-31,0.19,SUR
Inflation Rate,1972-01-31,0.19,SUR
Inflation Rate,1972-02-29,0.76,SUR
Inflation Rate,1972-03-31,1.72,SUR
Inflation Rate,1972-04-30,3.71,SUR
Inflation Rate,1972-05-31,2.99,SUR
Inflation Rate,1972-06-30,4.8,SUR
Inflation Rate,1972-07-31,4.71,SUR
Inflation Rate,1972-08-31,3.8,SUR
Inflation Rate,1972-09-30,4.39,SUR
Inflation Rate,1972-10-31,3.5,SUR
Inflation Rate,1972-11-30,3.72,SUR
Inflation Rate,1972-12-31,4.58,SUR
Inflation Rate,1973-01-31,5.6,SUR
Inflation Rate,1973-02-28,4.22,SUR
Inflation Rate,1973-03-31,3.0,SUR
Inflation Rate,1973-04-30,3.95,SUR
Inflation Rate,1973-05-31,2.44,SUR
Inflation Rate,1973-06-30,7.88,SUR
Inflation Rate,1973-07-31,14.68,SUR
Inflation Rate,1973-08-31,16.21,SUR
Inflation Rate,1973-09-30,19.73,SUR
