indicator,date,value,iso_code
Food Inflation,2012-12-31,-3.09,DJI
Food Inflation,2013-01-31,-4.14,DJI
Food Inflation,2013-02-28,-2.96,DJI
Food Inflation,2013-03-31,-3.05,DJI
Food Inflation,2013-04-30,-3.08,DJI
Food Inflation,2013-05-31,-2.89,DJI
Food Inflation,2013-06-30,0.73,DJI
Food Inflation,2013-07-31,2.52,DJI
Food Inflation,2013-08-31,-0.25,DJI
Food Inflation,2013-09-30,-0.15,DJI
Food Inflation,2013-10-31,0.68,DJI
Food Inflation,2013-11-30,2.97,DJI
Food Inflation,2013-12-31,2.29,DJI
Food Inflation,2014-01-31,2.86,DJI
Food Inflation,2014-02-28,2.12,DJI
Food Inflation,2014-03-31,3.64,DJI
Food Inflation,2014-04-30,2.95,DJI
Food Inflation,2014-05-31,1.19,DJI
Food Inflation,2014-06-30,-1.87,DJI
Food Inflation,2014-07-31,-4.0,DJI
Food Inflation,2014-08-31,-2.43,DJI
Food Inflation,2014-09-30,-1.31,DJI
Food Inflation,2014-10-31,0.15,DJI
Food Inflation,2014-11-30,0.2,DJI
Food Inflation,2014-12-31,0.9,DJI
Food Inflation,2015-01-31,1.9,DJI
Food Inflation,2015-02-28,3.6,DJI
Food Inflation,2015-03-31,4.0,DJI
Food Inflation,2015-04-30,4.1,DJI
Food Inflation,2015-05-31,5.0,DJI
Food Inflation,2015-06-30,4.4,DJI
Food Inflation,2015-07-31,3.9,DJI
Food Inflation,2015-08-31,2.0,DJI
Food Inflation,2015-09-30,1.5,DJI
Food Inflation,2015-10-31,2.5,DJI
Food Inflation,2015-11-30,3.1,DJI
Food Inflation,2015-12-31,2.8,DJI
Food Inflation,2016-01-31,2.6,DJI
Food Inflation,2016-02-29,1.1,DJI
Food Inflation,2016-03-31,1.7,DJI
Food Inflation,2016-04-30,4.0,DJI
Food Inflation,2016-05-31,6.7,DJI
Food Inflation,2016-06-30,7.3,DJI
Food Inflation,2016-07-31,4.6,DJI
