indicator,date,value,iso_code
Inflation Rate,1997-12-31,80.5,STP
Inflation Rate,1998-01-31,80.7,STP
Inflation Rate,1998-02-28,86.8,STP
Inflation Rate,1998-03-31,84.8,STP
Inflation Rate,1998-04-30,79.8,STP
Inflation Rate,1998-05-31,59.5,STP
Inflation Rate,1998-06-30,55.6,STP
Inflation Rate,1998-07-31,48.9,STP
Inflation Rate,1998-08-31,44.4,STP
Inflation Rate,1998-09-30,41.9,STP
Inflation Rate,1998-10-31,31.5,STP
Inflation Rate,1998-11-30,22.7,STP
Inflation Rate,1998-12-31,20.9,STP
Inflation Rate,1999-01-31,18.4,STP
Inflation Rate,1999-02-28,13.6,STP
Inflation Rate,1999-03-31,13.1,STP
Inflation Rate,1999-04-30,12.7,STP
Inflation Rate,1999-05-31,12.3,STP
Inflation Rate,1999-06-30,11.7,STP
Inflation Rate,1999-07-31,11.1,STP
Inflation Rate,1999-08-31,11.3,STP
Inflation Rate,1999-09-30,12.1,STP
Inflation Rate,1999-10-31,12.0,STP
Inflation Rate,1999-11-30,12.5,STP
Inflation Rate,1999-12-31,12.6,STP
Inflation Rate,2000-01-31,13.1,STP
Inflation Rate,2000-02-29,14.2,STP
Inflation Rate,2000-03-31,14.0,STP
Inflation Rate,2000-04-30,13.3,STP
Inflation Rate,2000-05-31,12.1,STP
Inflation Rate,2000-06-30,12.0,STP
Inflation Rate,2000-07-31,12.4,STP
Inflation Rate,2000-08-31,12.3,STP
Inflation Rate,2000-09-30,11.4,STP
Inflation Rate,2000-10-31,11.5,STP
Inflation Rate,2000-11-30,10.9,STP
Inflation Rate,2000-12-31,9.6,STP
Inflation Rate,2001-03-31,9.0,STP
Inflation Rate,2001-06-30,9.8,STP
Inflation Rate,2001-09-30,9.0,STP
Inflation Rate,2001-10-31,8.9,STP
Inflation Rate,2001-11-30,9.0,STP
Inflation Rate,2001-12-31,9.4,STP
Inflation Rate,2002-01-31,9.5,STP
Inflation Rate,2002-02-28,10.6,STP
Inflation Rate,2002-03-31,10.0,STP
Inflation Rate,2002-04-30,11.0,STP
Inflation Rate,2002-05-31,10.5,STP
Inflation Rate,2002-06-30,10.4,STP
Inflation Rate,2002-09-30,10.2,STP
Inflation Rate,2002-10-31,10.3,STP
Inflation Rate,2002-11-30,9.4,STP
Inflation Rate,2002-12-31,9.0,STP
Inflation Rate,2003-01-31,9.4,STP
Inflation Rate,2003-02-28,8.9,STP
Inflation Rate,2003-03-31,10.3,STP
Inflation Rate,2003-04-30,9.3,STP
Inflation Rate,2003-05-31,9.4,STP
Inflation Rate,2003-06-30,9.6,STP
Inflation Rate,2003-07-31,10.1,STP
Inflation Rate,2003-08-31,10.5,STP
Inflation Rate,2003-09-30,10.3,STP
Inflation Rate,2003-10-31,9.7,STP
Inflation Rate,2003-11-30,9.9,STP
Inflation Rate,2003-12-31,10.0,STP
Inflation Rate,2004-01-31,10.3,STP
Inflation Rate,2004-02-29,12.3,STP
Inflation Rate,2004-03-31,12.9,STP
Inflation Rate,2004-04-30,13.3,STP
Inflation Rate,2004-05-31,13.6,STP
Inflation Rate,2004-06-30,13.3,STP
Inflation Rate,2004-07-31,13.0,STP
Inflation Rate,2004-08-31,12.7,STP
Inflation Rate,2004-09-30,13.2,STP
Inflation Rate,2004-10-31,14.4,STP
Inflation Rate,2004-11-30,14.9,STP
Inflation Rate,2004-12-31,15.2,STP
Inflation Rate,2005-01-31,16.7,STP
Inflation Rate,2005-02-28,16.3,STP
Inflation Rate,2005-03-31,17.2,STP
Inflation Rate,2005-04-30,17.6,STP
Inflation Rate,2005-05-31,17.6,STP
Inflation Rate,2005-06-30,17.2,STP
Inflation Rate,2005-07-31,17.2,STP
Inflation Rate,2005-08-31,17.2,STP
Inflation Rate,2005-09-30,17.1,STP
Inflation Rate,2005-10-31,17.2,STP
Inflation Rate,2005-11-30,17.2,STP
Inflation Rate,2005-12-31,17.2,STP
Inflation Rate,2006-01-31,17.0,STP
Inflation Rate,2006-02-28,17.7,STP
Inflation Rate,2006-03-31,19.0,STP
Inflation Rate,2006-04-30,23.8,STP
Inflation Rate,2006-05-31,23.8,STP
Inflation Rate,2006-06-30,24.5,STP
Inflation Rate,2006-07-31,25.2,STP
Inflation Rate,2006-08-31,26.1,STP
Inflation Rate,2006-09-30,25.6,STP
Inflation Rate,2006-10-31,24.5,STP
Inflation Rate,2006-11-30,24.2,STP
Inflation Rate,2006-12-31,24.6,STP
Inflation Rate,2007-01-31,17.7,STP
Inflation Rate,2007-02-28,20.2,STP
Inflation Rate,2007-03-31,16.8,STP
Inflation Rate,2007-04-30,12.1,STP
Inflation Rate,2007-05-31,12.7,STP
Inflation Rate,2007-06-30,13.5,STP
Inflation Rate,2007-07-31,14.3,STP
Inflation Rate,2007-08-31,16.1,STP
Inflation Rate,2007-09-30,19.2,STP
Inflation Rate,2007-10-31,21.6,STP
Inflation Rate,2007-11-30,25.1,STP
Inflation Rate,2007-12-31,27.6,STP
Inflation Rate,2008-01-31,23.5,STP
Inflation Rate,2008-02-29,31.2,STP
Inflation Rate,2008-03-31,33.8,STP
Inflation Rate,2008-04-30,35.1,STP
Inflation Rate,2008-05-31,35.8,STP
Inflation Rate,2008-06-30,35.3,STP
Inflation Rate,2008-07-31,37.0,STP
Inflation Rate,2008-08-31,35.2,STP
Inflation Rate,2008-09-30,32.5,STP
Inflation Rate,2008-10-31,30.2,STP
Inflation Rate,2008-11-30,27.1,STP
Inflation Rate,2008-12-31,24.8,STP
Inflation Rate,2009-01-31,23.5,STP
Inflation Rate,2009-02-28,20.0,STP
Inflation Rate,2009-03-31,17.7,STP
Inflation Rate,2009-04-30,17.5,STP
Inflation Rate,2009-05-31,17.7,STP
Inflation Rate,2009-06-30,18.0,STP
Inflation Rate,2009-07-31,15.4,STP
Inflation Rate,2009-08-31,14.6,STP
Inflation Rate,2009-09-30,14.3,STP
Inflation Rate,2009-10-31,14.8,STP
Inflation Rate,2009-11-30,15.6,STP
Inflation Rate,2009-12-31,16.1,STP
Inflation Rate,2010-01-31,15.9,STP
Inflation Rate,2010-02-28,15.9,STP
Inflation Rate,2010-03-31,14.8,STP
Inflation Rate,2010-04-30,13.4,STP
Inflation Rate,2010-05-31,11.8,STP
Inflation Rate,2010-06-30,11.5,STP
Inflation Rate,2010-07-31,12.4,STP
Inflation Rate,2010-08-31,12.8,STP
Inflation Rate,2010-09-30,13.2,STP
Inflation Rate,2010-10-31,13.0,STP
Inflation Rate,2010-11-30,13.0,STP
Inflation Rate,2010-12-31,12.9,STP
Inflation Rate,2011-01-31,12.8,STP
Inflation Rate,2011-02-28,12.9,STP
Inflation Rate,2011-03-31,14.8,STP
Inflation Rate,2011-04-30,16.7,STP
Inflation Rate,2011-05-31,17.4,STP
Inflation Rate,2011-06-30,16.6,STP
Inflation Rate,2011-07-31,15.1,STP
Inflation Rate,2011-08-31,14.9,STP
Inflation Rate,2011-09-30,13.8,STP
Inflation Rate,2011-10-31,13.2,STP
Inflation Rate,2011-11-30,12.2,STP
Inflation Rate,2011-12-31,11.9,STP
Inflation Rate,2012-01-31,11.8,STP
Inflation Rate,2012-02-29,11.5,STP
Inflation Rate,2012-03-31,9.5,STP
Inflation Rate,2012-04-30,8.0,STP
Inflation Rate,2012-05-31,8.6,STP
Inflation Rate,2012-06-30,10.9,STP
Inflation Rate,2012-07-31,11.6,STP
Inflation Rate,2012-08-31,11.4,STP
Inflation Rate,2012-09-30,11.4,STP
Inflation Rate,2012-10-31,11.4,STP
Inflation Rate,2012-11-30,11.1,STP
Inflation Rate,2012-12-31,10.4,STP
Inflation Rate,2013-01-31,10.4,STP
Inflation Rate,2013-02-28,10.5,STP
Inflation Rate,2013-03-31,11.3,STP
Inflation Rate,2013-04-30,10.7,STP
Inflation Rate,2013-05-31,9.6,STP
Inflation Rate,2013-06-30,7.2,STP
Inflation Rate,2013-07-31,6.5,STP
Inflation Rate,2013-08-31,6.4,STP
Inflation Rate,2013-09-30,6.4,STP
Inflation Rate,2013-10-31,6.5,STP
Inflation Rate,2013-11-30,6.8,STP
Inflation Rate,2013-12-31,7.1,STP
Inflation Rate,2014-01-31,7.04,STP
Inflation Rate,2014-02-28,6.8,STP
Inflation Rate,2014-03-31,7.37,STP
Inflation Rate,2014-04-30,6.28,STP
Inflation Rate,2014-05-31,6.95,STP
Inflation Rate,2014-06-30,7.34,STP
Inflation Rate,2014-07-31,7.44,STP
Inflation Rate,2014-08-31,7.1,STP
Inflation Rate,2014-09-30,7.1,STP
Inflation Rate,2014-10-31,7.3,STP
Inflation Rate,2014-11-30,6.7,STP
Inflation Rate,2014-12-31,6.4,STP
Inflation Rate,2015-01-31,6.4,STP
Inflation Rate,2015-02-28,6.2,STP
Inflation Rate,2015-03-31,6.5,STP
Inflation Rate,2015-04-30,6.1,STP
Inflation Rate,2015-05-31,5.4,STP
Inflation Rate,2015-06-30,5.0,STP
Inflation Rate,2015-07-31,5.0,STP
