indicator,date,value,iso_code
Food Inflation,2012-01-31,4.11,IND
Food Inflation,2012-02-29,6.62,IND
Food Inflation,2012-03-31,8.22,IND
Food Inflation,2012-04-30,10.18,IND
Food Inflation,2012-05-31,10.66,IND
Food Inflation,2012-06-30,10.71,IND
Food Inflation,2012-07-31,11.53,IND
Food Inflation,2012-08-31,12.03,IND
Food Inflation,2012-09-30,11.62,IND
Food Inflation,2012-10-31,11.43,IND
Food Inflation,2012-11-30,11.81,IND
Food Inflation,2012-12-31,13.0,IND
Food Inflation,2013-01-31,13.36,IND
Food Inflation,2013-02-28,13.73,IND
Food Inflation,2013-03-31,12.42,IND
Food Inflation,2013-04-30,10.61,IND
Food Inflation,2013-05-31,10.65,IND
Food Inflation,2013-06-30,11.84,IND
Food Inflation,2013-07-31,11.24,IND
Food Inflation,2013-08-31,11.06,IND
Food Inflation,2013-09-30,11.44,IND
Food Inflation,2013-10-31,12.56,IND
Food Inflation,2013-11-30,14.72,IND
Food Inflation,2013-12-31,12.16,IND
Food Inflation,2014-01-31,9.68,IND
Food Inflation,2014-02-28,7.89,IND
Food Inflation,2014-03-31,8.64,IND
Food Inflation,2014-04-30,9.21,IND
Food Inflation,2014-05-31,8.89,IND
Food Inflation,2014-06-30,7.21,IND
Food Inflation,2014-07-31,8.85,IND
Food Inflation,2014-08-31,8.7,IND
Food Inflation,2014-09-30,6.22,IND
Food Inflation,2014-10-31,3.88,IND
Food Inflation,2014-11-30,1.13,IND
Food Inflation,2014-12-31,3.96,IND
Food Inflation,2015-01-31,6.14,IND
Food Inflation,2015-02-28,6.88,IND
Food Inflation,2015-03-31,6.14,IND
Food Inflation,2015-04-30,5.11,IND
Food Inflation,2015-05-31,4.8,IND
Food Inflation,2015-06-30,5.48,IND
Food Inflation,2015-07-31,2.15,IND
Food Inflation,2015-08-31,2.2,IND
Food Inflation,2015-09-30,3.88,IND
Food Inflation,2015-10-31,5.25,IND
Food Inflation,2015-11-30,6.07,IND
Food Inflation,2015-12-31,6.4,IND
Food Inflation,2016-01-31,6.85,IND
Food Inflation,2016-02-29,5.3,IND
Food Inflation,2016-03-31,5.21,IND
Food Inflation,2016-04-30,6.4,IND
Food Inflation,2016-05-31,7.47,IND
Food Inflation,2016-06-30,7.79,IND
Food Inflation,2016-07-31,8.35,IND
Food Inflation,2016-08-31,5.91,IND
Food Inflation,2016-09-30,3.96,IND
Food Inflation,2016-10-31,3.32,IND
Food Inflation,2016-11-30,2.03,IND
Food Inflation,2016-12-31,1.37,IND
Food Inflation,2017-01-31,0.61,IND
Food Inflation,2017-02-28,2.01,IND
Food Inflation,2017-03-31,2.01,IND
Food Inflation,2017-04-30,0.61,IND
Food Inflation,2017-05-31,-1.05,IND
Food Inflation,2017-06-30,-2.12,IND
Food Inflation,2017-07-31,-0.36,IND
Food Inflation,2017-08-31,1.52,IND
Food Inflation,2017-09-30,1.25,IND
Food Inflation,2017-10-31,1.9,IND
Food Inflation,2017-11-30,4.35,IND
Food Inflation,2017-12-31,4.96,IND
Food Inflation,2018-01-31,4.7,IND
Food Inflation,2018-02-28,3.26,IND
Food Inflation,2018-03-31,2.81,IND
Food Inflation,2018-04-30,2.8,IND
Food Inflation,2018-05-31,3.1,IND
Food Inflation,2018-06-30,2.91,IND
Food Inflation,2018-07-31,1.3,IND
Food Inflation,2018-08-31,0.29,IND
Food Inflation,2018-09-30,0.51,IND
Food Inflation,2018-10-31,-0.86,IND
Food Inflation,2018-11-30,-2.61,IND
Food Inflation,2018-12-31,-2.65,IND
Food Inflation,2019-01-31,-2.24,IND
Food Inflation,2019-02-28,-0.73,IND
Food Inflation,2019-03-31,0.3,IND
Food Inflation,2019-04-30,1.1,IND
Food Inflation,2019-05-31,1.83,IND
Food Inflation,2019-06-30,2.25,IND
Food Inflation,2019-07-31,2.36,IND
Food Inflation,2019-08-31,2.99,IND
Food Inflation,2019-09-30,5.11,IND
Food Inflation,2019-10-31,7.89,IND
Food Inflation,2019-11-30,10.01,IND
Food Inflation,2019-12-31,14.12,IND
Food Inflation,2020-01-31,13.63,IND
Food Inflation,2020-02-29,10.81,IND
Food Inflation,2020-03-31,8.76,IND
Food Inflation,2020-05-31,9.28,IND
Food Inflation,2020-06-30,8.72,IND
Food Inflation,2020-07-31,9.27,IND
Food Inflation,2020-08-31,9.05,IND
Food Inflation,2020-09-30,10.68,IND
Food Inflation,2020-10-31,11.0,IND
Food Inflation,2020-11-30,9.5,IND
Food Inflation,2020-12-31,3.41,IND
Food Inflation,2021-01-31,1.89,IND
Food Inflation,2021-02-28,3.87,IND
Food Inflation,2021-03-31,4.94,IND
Food Inflation,2021-04-30,2.02,IND
Food Inflation,2021-05-31,5.01,IND
Food Inflation,2021-06-30,5.15,IND
Food Inflation,2021-07-31,3.96,IND
Food Inflation,2021-08-31,3.11,IND
Food Inflation,2021-09-30,0.68,IND
Food Inflation,2021-10-31,0.85,IND
Food Inflation,2021-11-30,1.87,IND
Food Inflation,2021-12-31,4.05,IND
Food Inflation,2022-01-31,5.43,IND
Food Inflation,2022-02-28,5.85,IND
Food Inflation,2022-03-31,7.68,IND
Food Inflation,2022-04-30,8.38,IND
Food Inflation,2022-05-31,7.84,IND
Food Inflation,2022-06-30,7.75,IND
Inflation Rate,2012-01-31,7.547,IND
Inflation Rate,2012-02-29,9.143,IND
Inflation Rate,2012-03-31,8.962,IND
Inflation Rate,2012-04-30,10.264,IND
Inflation Rate,2012-05-31,10.364,IND
Inflation Rate,2012-06-30,9.926,IND
Inflation Rate,2012-07-31,9.864,IND
Inflation Rate,2012-08-31,10.027,IND
Inflation Rate,2012-09-30,9.735,IND
Inflation Rate,2012-10-31,9.754,IND
Inflation Rate,2012-11-30,9.904,IND
Inflation Rate,2012-12-31,10.563,IND
Inflation Rate,2013-01-31,10.978,IND
Inflation Rate,2013-02-28,11.135,IND
Inflation Rate,2013-03-31,10.479,IND
Inflation Rate,2013-04-30,9.589,IND
Inflation Rate,2013-05-31,9.388,IND
Inflation Rate,2013-06-30,10.534,IND
Inflation Rate,2013-07-31,10.589,IND
Inflation Rate,2013-08-31,10.617,IND
Inflation Rate,2013-09-30,10.904,IND
Inflation Rate,2013-10-31,11.17,IND
Inflation Rate,2013-11-30,12.174,IND
Inflation Rate,2013-12-31,10.262,IND
Inflation Rate,2014-01-31,8.604,IND
Inflation Rate,2014-02-28,7.882,IND
Inflation Rate,2014-03-31,8.246,IND
Inflation Rate,2014-04-30,8.483,IND
Inflation Rate,2014-05-31,8.326,IND
Inflation Rate,2014-06-30,6.77,IND
Inflation Rate,2014-07-31,7.387,IND
Inflation Rate,2014-08-31,7.028,IND
Inflation Rate,2014-09-30,5.629,IND
Inflation Rate,2014-10-31,4.617,IND
Inflation Rate,2014-11-30,3.267,IND
Inflation Rate,2014-12-31,4.279,IND
Inflation Rate,2015-01-31,5.194,IND
Inflation Rate,2015-02-28,5.37,IND
