indicator,date,value,iso_code
Inflation Rate,2005-12-31,3.7,CUB
Inflation Rate,2006-12-31,5.7,CUB
Inflation Rate,2007-12-31,2.8,CUB
Inflation Rate,2008-12-31,0.8,CUB
Inflation Rate,2009-12-31,3.1,CUB
Inflation Rate,2010-12-31,2.1,CUB
Inflation Rate,2011-12-31,4.8,CUB
Inflation Rate,2012-12-31,5.5,CUB
Inflation Rate,2013-12-31,6.0,CUB
Inflation Rate,2014-12-31,5.3,CUB
Inflation Rate,2015-12-31,4.2,CUB
Inflation Rate,2016-12-31,4.5,CUB
Inflation Rate,2017-12-31,5.5,CUB
Inflation Rate,2018-12-31,6.9,CUB
Inflation Rate,2019-12-31,5.6,CUB
Inflation Rate,2020-12-31,4.2,CUB
Inflation Rate,2021-08-31,62.87,CUB
Inflation Rate,2021-09-30,63.37,CUB
Inflation Rate,2021-10-31,66.27,CUB
Inflation Rate,2021-11-30,70.88,CUB
Inflation Rate,2021-12-31,77.3,CUB
Inflation Rate,2022-01-31,23.3,CUB
Inflation Rate,2022-02-28,23.03,CUB
Inflation Rate,2022-03-31,21.71,CUB
Inflation Rate,2022-04-30,23.69,CUB
