indicator,date,value,iso_code
Food Inflation,2012-01-31,4.2,SAU
Food Inflation,2012-02-29,4.7,SAU
Food Inflation,2012-03-31,5.3,SAU
Food Inflation,2012-04-30,4.4,SAU
Food Inflation,2012-05-31,4.7,SAU
Food Inflation,2012-06-30,4.7,SAU
Food Inflation,2012-07-31,3.9,SAU
Food Inflation,2012-08-31,3.6,SAU
Food Inflation,2012-09-30,4.0,SAU
Food Inflation,2012-10-31,4.8,SAU
Food Inflation,2012-11-30,4.5,SAU
Food Inflation,2012-12-31,4.8,SAU
Food Inflation,2013-01-31,7.5,SAU
Food Inflation,2013-02-28,6.8,SAU
Food Inflation,2013-03-31,6.4,SAU
Food Inflation,2013-04-30,6.9,SAU
Food Inflation,2013-05-31,6.7,SAU
Food Inflation,2013-06-30,6.2,SAU
Food Inflation,2013-07-31,6.7,SAU
Food Inflation,2013-08-31,5.9,SAU
Food Inflation,2013-09-30,5.4,SAU
Food Inflation,2013-10-31,4.3,SAU
Food Inflation,2013-11-30,4.0,SAU
Food Inflation,2013-12-31,3.4,SAU
Food Inflation,2014-01-31,1.6,SAU
Food Inflation,2014-02-28,1.6,SAU
Food Inflation,2014-03-31,1.1,SAU
Food Inflation,2014-04-30,1.3,SAU
Food Inflation,2014-05-31,1.4,SAU
Food Inflation,2014-06-30,1.4,SAU
Food Inflation,2014-07-31,1.1,SAU
Food Inflation,2014-08-31,1.4,SAU
Food Inflation,2014-09-30,1.4,SAU
Food Inflation,2014-10-31,1.5,SAU
Food Inflation,2014-11-30,1.3,SAU
Food Inflation,2014-12-31,1.5,SAU
Food Inflation,2015-01-31,0.9,SAU
Food Inflation,2015-02-28,0.6,SAU
Food Inflation,2015-03-31,1.0,SAU
Food Inflation,2015-04-30,0.8,SAU
Food Inflation,2015-05-31,1.0,SAU
Food Inflation,2015-06-30,1.0,SAU
Food Inflation,2015-07-31,0.7,SAU
Food Inflation,2015-08-31,0.5,SAU
Food Inflation,2015-09-30,0.5,SAU
Food Inflation,2015-10-31,0.6,SAU
Food Inflation,2015-11-30,-0.1,SAU
Food Inflation,2015-12-31,0.2,SAU
Food Inflation,2016-01-31,0.2,SAU
Food Inflation,2016-02-29,0.2,SAU
Food Inflation,2016-03-31,-0.5,SAU
Food Inflation,2016-04-30,-0.8,SAU
Food Inflation,2016-05-31,-1.5,SAU
Food Inflation,2016-06-30,-1.3,SAU
Food Inflation,2016-07-31,-1.3,SAU
Food Inflation,2016-08-31,-1.7,SAU
Food Inflation,2016-09-30,-1.8,SAU
Food Inflation,2016-10-31,-2.3,SAU
Food Inflation,2016-11-30,-2.2,SAU
Food Inflation,2016-12-31,-2.8,SAU
Food Inflation,2017-01-31,-3.2,SAU
Food Inflation,2017-02-28,-2.1,SAU
Food Inflation,2017-03-31,-1.4,SAU
Food Inflation,2017-04-30,-0.9,SAU
Food Inflation,2017-05-31,-0.5,SAU
Food Inflation,2017-06-30,-0.5,SAU
Food Inflation,2017-07-31,-0.6,SAU
Food Inflation,2017-08-31,-0.3,SAU
Food Inflation,2017-09-30,-0.3,SAU
Food Inflation,2017-10-31,-0.3,SAU
Food Inflation,2017-11-30,-0.2,SAU
Food Inflation,2017-12-31,0.5,SAU
Food Inflation,2018-01-31,0.5,SAU
Food Inflation,2018-02-28,0.3,SAU
Food Inflation,2018-03-31,-0.3,SAU
Food Inflation,2018-04-30,-0.7,SAU
Food Inflation,2018-05-31,-1.0,SAU
Food Inflation,2018-06-30,-0.5,SAU
Food Inflation,2018-07-31,0.2,SAU
Food Inflation,2018-08-31,0.2,SAU
Food Inflation,2018-09-30,0.5,SAU
Food Inflation,2018-10-31,0.7,SAU
Food Inflation,2018-11-30,1.2,SAU
Food Inflation,2018-12-31,0.7,SAU
Food Inflation,2019-01-31,2.1,SAU
Food Inflation,2019-02-28,1.5,SAU
Food Inflation,2019-03-31,2.1,SAU
Food Inflation,2019-04-30,1.8,SAU
Food Inflation,2019-05-31,2.6,SAU
Food Inflation,2019-06-30,1.9,SAU
Food Inflation,2019-07-31,1.2,SAU
Food Inflation,2019-08-31,1.9,SAU
Food Inflation,2019-09-30,2.2,SAU
Food Inflation,2019-10-31,2.5,SAU
Food Inflation,2019-11-30,2.4,SAU
Food Inflation,2019-12-31,3.0,SAU
Food Inflation,2020-01-31,1.9,SAU
Food Inflation,2020-02-29,3.4,SAU
Food Inflation,2020-03-31,3.9,SAU
Food Inflation,2020-04-30,6.1,SAU
Food Inflation,2020-05-31,7.0,SAU
Food Inflation,2020-06-30,6.7,SAU
Food Inflation,2020-07-31,14.3,SAU
Food Inflation,2020-08-31,13.5,SAU
Food Inflation,2020-09-30,12.6,SAU
Food Inflation,2020-10-31,13.0,SAU
Food Inflation,2020-11-30,13.0,SAU
Food Inflation,2020-12-31,12.7,SAU
Food Inflation,2021-01-31,12.3,SAU
Food Inflation,2021-02-28,11.2,SAU
Food Inflation,2021-03-31,10.2,SAU
Food Inflation,2021-04-30,8.4,SAU
Food Inflation,2021-05-31,7.4,SAU
Food Inflation,2021-06-30,8.1,SAU
Food Inflation,2021-07-31,1.2,SAU
Food Inflation,2021-08-31,1.9,SAU
Food Inflation,2021-09-30,2.4,SAU
Food Inflation,2021-10-31,1.4,SAU
Food Inflation,2021-11-30,1.6,SAU
Food Inflation,2021-12-31,1.1,SAU
Food Inflation,2022-01-31,2.0,SAU
Food Inflation,2022-02-28,2.4,SAU
Food Inflation,2022-03-31,3.0,SAU
Food Inflation,2022-04-30,4.3,SAU
Food Inflation,2022-05-31,4.2,SAU
Inflation Rate,2000-01-31,0.0,SAU
Inflation Rate,2000-02-29,-0.5,SAU
Inflation Rate,2000-03-31,-0.8,SAU
Inflation Rate,2000-04-30,-0.8,SAU
Inflation Rate,2000-05-31,-1.5,SAU
Inflation Rate,2000-06-30,-1.2,SAU
Inflation Rate,2000-07-31,-1.5,SAU
Inflation Rate,2000-08-31,-1.2,SAU
Inflation Rate,2000-09-30,-1.2,SAU
Inflation Rate,2000-10-31,-1.5,SAU
Inflation Rate,2000-11-30,-1.5,SAU
Inflation Rate,2000-12-31,-1.8,SAU
Inflation Rate,2001-01-31,-2.0,SAU
Inflation Rate,2001-02-28,-1.5,SAU
Inflation Rate,2001-03-31,-1.1,SAU
Inflation Rate,2001-04-30,-1.0,SAU
Inflation Rate,2001-05-31,-1.0,SAU
Inflation Rate,2001-06-30,-1.1,SAU
Inflation Rate,2001-07-31,-1.0,SAU
Inflation Rate,2001-08-31,-1.2,SAU
Inflation Rate,2001-09-30,-1.1,SAU
Inflation Rate,2001-10-31,-0.9,SAU
Inflation Rate,2001-11-30,-0.8,SAU
Inflation Rate,2001-12-31,-0.6,SAU
Inflation Rate,2002-01-31,-0.3,SAU
Inflation Rate,2002-02-28,0.0,SAU
Inflation Rate,2002-03-31,-0.1,SAU
Inflation Rate,2002-04-30,-0.2,SAU
Inflation Rate,2002-05-31,0.0,SAU
Inflation Rate,2002-06-30,-0.2,SAU
Inflation Rate,2002-07-31,0.3,SAU
Inflation Rate,2002-08-31,0.6,SAU
Inflation Rate,2002-09-30,0.7,SAU
