indicator,date,value,iso_code
Food Inflation,2011-09-30,23.17,COD
Food Inflation,2011-10-31,22.04,COD
Food Inflation,2011-11-30,20.94,COD
Food Inflation,2011-12-31,18.95,COD
Food Inflation,2012-01-31,-9.65,COD
Food Inflation,2012-02-29,-11.73,COD
Food Inflation,2012-03-31,-14.45,COD
Food Inflation,2012-04-30,-16.55,COD
Food Inflation,2012-05-31,-18.5,COD
Food Inflation,2012-06-30,-20.38,COD
Food Inflation,2012-07-31,-21.16,COD
Food Inflation,2012-08-31,-21.51,COD
Food Inflation,2012-09-30,-21.76,COD
Food Inflation,2012-10-31,-24.12,COD
Food Inflation,2012-11-30,-24.12,COD
Food Inflation,2012-12-31,-24.25,COD
Food Inflation,2013-01-31,-1.7,COD
Food Inflation,2013-02-28,-1.44,COD
Food Inflation,2013-03-31,-1.4,COD
Food Inflation,2013-04-30,-1.31,COD
Food Inflation,2013-05-31,-1.23,COD
Food Inflation,2013-06-30,-1.21,COD
Food Inflation,2013-07-31,-1.25,COD
Food Inflation,2013-08-31,-1.22,COD
Food Inflation,2013-09-30,-1.22,COD
Food Inflation,2013-10-31,1.92,COD
Food Inflation,2013-11-30,1.92,COD
Food Inflation,2013-12-31,1.97,COD
Food Inflation,2014-01-31,2.01,COD
Food Inflation,2014-02-28,1.99,COD
Food Inflation,2014-03-31,1.97,COD
Food Inflation,2014-04-30,1.96,COD
Food Inflation,2014-05-31,1.84,COD
Food Inflation,2014-06-30,1.78,COD
Food Inflation,2014-07-31,1.79,COD
Food Inflation,2014-08-31,1.61,COD
Food Inflation,2014-09-30,1.6,COD
Food Inflation,2014-10-31,1.55,COD
Food Inflation,2014-11-30,1.53,COD
Food Inflation,2014-12-31,1.51,COD
Food Inflation,2015-01-31,1.56,COD
Food Inflation,2015-02-28,1.54,COD
Food Inflation,2015-03-31,1.95,COD
Food Inflation,2015-04-30,1.65,COD
Food Inflation,2015-05-31,1.64,COD
Food Inflation,2015-06-30,1.69,COD
Food Inflation,2015-07-31,1.72,COD
Food Inflation,2015-08-31,1.79,COD
Food Inflation,2015-09-30,2.33,COD
Food Inflation,2015-10-31,2.4,COD
Food Inflation,2015-11-30,2.4,COD
Food Inflation,2015-12-31,2.5,COD
Food Inflation,2016-01-31,2.4,COD
Food Inflation,2016-02-29,2.4,COD
Food Inflation,2016-03-31,2.5,COD
Food Inflation,2016-04-30,2.6,COD
Food Inflation,2016-05-31,2.7,COD
Food Inflation,2016-06-30,3.8,COD
Food Inflation,2016-07-31,6.4,COD
Food Inflation,2016-08-31,7.0,COD
Food Inflation,2016-09-30,7.5,COD
Food Inflation,2016-10-31,11.4,COD
Food Inflation,2016-11-30,17.89,COD
Food Inflation,2016-12-31,15.75,COD
