indicator,date,value,iso_code
Food Inflation,2006-06-30,12.58,TLS
Food Inflation,2006-09-30,11.4,TLS
Food Inflation,2006-12-31,11.26,TLS
Food Inflation,2007-03-31,23.03,TLS
Food Inflation,2007-06-30,15.75,TLS
Food Inflation,2007-09-30,19.61,TLS
Food Inflation,2007-12-31,18.37,TLS
Food Inflation,2008-03-31,23.8,TLS
Food Inflation,2008-06-30,33.72,TLS
Food Inflation,2008-09-30,31.79,TLS
Food Inflation,2008-12-31,28.9,TLS
Food Inflation,2009-03-31,27.88,TLS
Food Inflation,2009-06-30,19.64,TLS
Food Inflation,2009-09-30,19.57,TLS
Food Inflation,2009-12-31,20.78,TLS
Food Inflation,2010-03-31,10.72,TLS
Food Inflation,2010-06-30,13.77,TLS
Food Inflation,2010-09-30,15.42,TLS
Food Inflation,2010-12-31,19.84,TLS
Food Inflation,2011-03-31,25.58,TLS
Food Inflation,2011-06-30,15.99,TLS
Food Inflation,2011-09-30,20.32,TLS
Food Inflation,2011-12-31,33.03,TLS
Food Inflation,2012-03-31,35.94,TLS
Food Inflation,2012-06-30,36.9,TLS
Food Inflation,2012-09-30,38.74,TLS
Food Inflation,2012-12-31,47.06,TLS
Food Inflation,2013-01-31,47.25,TLS
Food Inflation,2013-02-28,47.84,TLS
Food Inflation,2013-03-31,45.57,TLS
Food Inflation,2013-04-30,39.65,TLS
Food Inflation,2013-05-31,29.88,TLS
Food Inflation,2013-06-30,31.18,TLS
Food Inflation,2013-07-31,27.46,TLS
Food Inflation,2013-08-31,18.09,TLS
Food Inflation,2013-09-30,15.71,TLS
Food Inflation,2013-10-31,15.29,TLS
Food Inflation,2013-11-30,13.53,TLS
Food Inflation,2013-12-31,5.1,TLS
Food Inflation,2014-01-31,3.5,TLS
Food Inflation,2014-02-28,2.5,TLS
Food Inflation,2014-03-31,1.8,TLS
Food Inflation,2014-04-30,1.0,TLS
Food Inflation,2014-05-31,-0.4,TLS
Food Inflation,2014-06-30,-1.2,TLS
Food Inflation,2014-07-31,-0.2,TLS
Food Inflation,2014-08-31,-0.3,TLS
Food Inflation,2014-09-30,0.5,TLS
Food Inflation,2014-10-31,0.5,TLS
Food Inflation,2014-11-30,0.3,TLS
Food Inflation,2014-12-31,0.8,TLS
Food Inflation,2015-01-31,0.5,TLS
Food Inflation,2015-02-28,0.9,TLS
Food Inflation,2015-03-31,0.9,TLS
Food Inflation,2015-04-30,0.6,TLS
Food Inflation,2015-05-31,1.0,TLS
Food Inflation,2015-06-30,1.5,TLS
Food Inflation,2015-07-31,1.1,TLS
Food Inflation,2015-08-31,0.7,TLS
Food Inflation,2015-09-30,0.3,TLS
Food Inflation,2015-10-31,0.0,TLS
Food Inflation,2015-11-30,-0.3,TLS
Food Inflation,2015-12-31,-1.3,TLS
Food Inflation,2016-01-31,-1.7,TLS
Food Inflation,2016-02-29,-2.7,TLS
Food Inflation,2016-03-31,-2.5,TLS
Food Inflation,2016-04-30,-2.8,TLS
Food Inflation,2016-05-31,-2.5,TLS
Food Inflation,2016-06-30,-2.5,TLS
Food Inflation,2016-07-31,-2.6,TLS
Food Inflation,2016-08-31,-2.4,TLS
Food Inflation,2016-09-30,-1.9,TLS
Food Inflation,2016-10-31,-1.9,TLS
Food Inflation,2016-11-30,-1.1,TLS
Food Inflation,2016-12-31,0.0,TLS
Food Inflation,2017-01-31,0.2,TLS
Food Inflation,2017-02-28,1.1,TLS
Food Inflation,2017-03-31,0.8,TLS
Food Inflation,2017-04-30,1.1,TLS
Food Inflation,2017-05-31,1.3,TLS
Food Inflation,2017-06-30,1.2,TLS
Food Inflation,2017-07-31,1.5,TLS
Food Inflation,2017-08-31,1.0,TLS
Food Inflation,2017-09-30,0.4,TLS
Food Inflation,2017-10-31,0.8,TLS
Food Inflation,2017-11-30,0.9,TLS
Food Inflation,2017-12-31,0.8,TLS
Food Inflation,2018-01-31,1.1,TLS
Food Inflation,2018-02-28,1.4,TLS
Food Inflation,2018-03-31,1.4,TLS
Food Inflation,2018-04-30,2.1,TLS
Food Inflation,2018-05-31,1.9,TLS
