indicator,date,value,iso_code
Food Inflation,2007-01-31,4.4,MNG
Food Inflation,2007-02-28,7.7,MNG
Food Inflation,2007-03-31,8.9,MNG
Food Inflation,2007-04-30,6.1,MNG
Food Inflation,2007-05-31,6.0,MNG
Food Inflation,2007-06-30,6.6,MNG
Food Inflation,2007-07-31,7.8,MNG
Food Inflation,2007-08-31,14.5,MNG
Food Inflation,2007-09-30,19.8,MNG
Food Inflation,2007-10-31,21.2,MNG
Food Inflation,2007-11-30,24.6,MNG
Food Inflation,2007-12-31,28.2,MNG
Food Inflation,2008-01-31,31.3,MNG
Food Inflation,2008-02-29,32.1,MNG
Food Inflation,2008-03-31,37.4,MNG
Food Inflation,2008-04-30,48.2,MNG
Food Inflation,2008-05-31,55.9,MNG
Food Inflation,2008-06-30,54.4,MNG
Food Inflation,2008-07-31,50.6,MNG
Food Inflation,2008-08-31,44.3,MNG
Food Inflation,2008-09-30,40.2,MNG
Food Inflation,2008-10-31,35.5,MNG
Food Inflation,2008-11-30,29.2,MNG
Food Inflation,2008-12-31,23.9,MNG
Food Inflation,2009-01-31,21.2,MNG
Food Inflation,2009-02-28,17.2,MNG
Food Inflation,2009-03-31,13.6,MNG
Food Inflation,2009-04-30,6.7,MNG
Food Inflation,2009-05-31,-0.2,MNG
Food Inflation,2009-06-30,-3.3,MNG
Food Inflation,2009-07-31,-5.9,MNG
Food Inflation,2009-08-31,-7.6,MNG
Food Inflation,2009-09-30,-7.4,MNG
Food Inflation,2009-10-31,-5.5,MNG
Food Inflation,2009-11-30,-0.2,MNG
Food Inflation,2009-12-31,0.4,MNG
Food Inflation,2010-01-31,3.3,MNG
Food Inflation,2010-02-28,7.9,MNG
Food Inflation,2010-03-31,9.0,MNG
Food Inflation,2010-04-30,9.0,MNG
Food Inflation,2010-05-31,15.4,MNG
Food Inflation,2010-06-30,14.9,MNG
Food Inflation,2010-07-31,12.2,MNG
Food Inflation,2010-08-31,14.6,MNG
Food Inflation,2010-09-30,14.3,MNG
Food Inflation,2010-10-31,15.0,MNG
Food Inflation,2010-11-30,14.2,MNG
Food Inflation,2010-12-31,18.6,MNG
Food Inflation,2011-01-31,18.9,MNG
Food Inflation,2011-02-28,12.8,MNG
Food Inflation,2011-03-31,6.7,MNG
Food Inflation,2011-04-30,1.4,MNG
Food Inflation,2011-05-31,-2.0,MNG
Food Inflation,2011-06-30,2.4,MNG
Food Inflation,2011-07-31,11.2,MNG
Food Inflation,2011-08-31,10.9,MNG
Food Inflation,2011-09-30,12.8,MNG
Food Inflation,2011-10-31,12.7,MNG
Food Inflation,2011-11-30,11.3,MNG
Food Inflation,2011-12-31,8.7,MNG
Food Inflation,2012-01-31,8.2,MNG
Food Inflation,2012-02-29,14.9,MNG
Food Inflation,2012-03-31,24.5,MNG
Food Inflation,2012-04-30,26.5,MNG
Food Inflation,2012-05-31,24.6,MNG
Food Inflation,2012-06-30,25.0,MNG
Food Inflation,2012-07-31,24.7,MNG
Food Inflation,2012-08-31,24.7,MNG
Food Inflation,2012-09-30,21.8,MNG
Food Inflation,2012-10-31,19.9,MNG
Food Inflation,2012-11-30,18.7,MNG
Food Inflation,2012-12-31,17.5,MNG
Food Inflation,2013-01-31,17.6,MNG
Food Inflation,2013-02-28,13.1,MNG
Food Inflation,2013-03-31,7.8,MNG
Food Inflation,2013-04-30,10.0,MNG
Food Inflation,2013-05-31,9.8,MNG
Food Inflation,2013-06-30,8.1,MNG
Food Inflation,2013-07-31,6.1,MNG
Food Inflation,2013-08-31,5.5,MNG
Food Inflation,2013-09-30,9.1,MNG
Food Inflation,2013-10-31,11.1,MNG
Food Inflation,2013-11-30,12.9,MNG
Food Inflation,2013-12-31,13.3,MNG
Food Inflation,2014-01-31,10.4,MNG
Food Inflation,2014-02-28,9.1,MNG
Food Inflation,2014-03-31,8.9,MNG
Food Inflation,2014-04-30,8.2,MNG
Food Inflation,2014-05-31,10.0,MNG
Food Inflation,2014-06-30,11.9,MNG
Food Inflation,2014-07-31,11.4,MNG
Food Inflation,2014-08-31,10.3,MNG
Food Inflation,2014-09-30,9.2,MNG
Food Inflation,2014-10-31,8.9,MNG
Food Inflation,2014-11-30,7.6,MNG
Food Inflation,2014-12-31,6.6,MNG
Food Inflation,2015-01-31,5.6,MNG
Food Inflation,2015-02-28,4.3,MNG
Food Inflation,2015-03-31,4.5,MNG
Food Inflation,2015-04-30,4.3,MNG
Food Inflation,2015-05-31,1.9,MNG
Food Inflation,2015-06-30,0.3,MNG
Food Inflation,2015-07-31,0.2,MNG
Food Inflation,2015-08-31,2.4,MNG
Food Inflation,2015-09-30,-0.4,MNG
Food Inflation,2015-10-31,-2.4,MNG
Food Inflation,2015-11-30,-4.1,MNG
Food Inflation,2015-12-31,-5.9,MNG
Food Inflation,2016-01-31,-4.5,MNG
Food Inflation,2016-02-29,-2.6,MNG
Food Inflation,2016-03-31,-2.6,MNG
Food Inflation,2016-04-30,-0.5,MNG
Food Inflation,2016-05-31,-0.4,MNG
Food Inflation,2016-06-30,-0.5,MNG
Food Inflation,2016-07-31,-0.4,MNG
Food Inflation,2016-08-31,-3.0,MNG
Food Inflation,2016-09-30,-2.2,MNG
Food Inflation,2016-10-31,-2.2,MNG
Food Inflation,2016-11-30,-0.7,MNG
Food Inflation,2016-12-31,1.7,MNG
Food Inflation,2017-01-31,2.7,MNG
Food Inflation,2017-02-28,2.9,MNG
Food Inflation,2017-03-31,3.7,MNG
Food Inflation,2017-04-30,1.9,MNG
Food Inflation,2017-05-31,2.1,MNG
Food Inflation,2017-06-30,0.7,MNG
Food Inflation,2017-07-31,1.7,MNG
Food Inflation,2017-08-31,6.0,MNG
Food Inflation,2017-09-30,7.5,MNG
Food Inflation,2017-10-31,9.0,MNG
Food Inflation,2017-11-30,8.7,MNG
Food Inflation,2017-12-31,7.3,MNG
Food Inflation,2018-01-31,5.8,MNG
Food Inflation,2018-02-28,6.1,MNG
Food Inflation,2018-03-31,5.9,MNG
Food Inflation,2018-04-30,6.1,MNG
Food Inflation,2018-05-31,7.0,MNG
Food Inflation,2018-06-30,10.8,MNG
Food Inflation,2018-07-31,11.2,MNG
Food Inflation,2018-08-31,5.7,MNG
Food Inflation,2018-09-30,4.3,MNG
Food Inflation,2018-10-31,5.3,MNG
Food Inflation,2018-11-30,7.6,MNG
Food Inflation,2018-12-31,9.1,MNG
Food Inflation,2019-01-31,10.8,MNG
Food Inflation,2019-02-28,8.8,MNG
Food Inflation,2019-03-31,8.2,MNG
Food Inflation,2019-04-30,8.3,MNG
Food Inflation,2019-05-31,11.3,MNG
Food Inflation,2019-06-30,10.8,MNG
