date,iso_code,indicator,indicator_code,value
2020-01-01,ABW,EN.POP.DNST,EN.POP.DNST,593.144444444444
2020-01-01,AFE,EN.POP.DNST,EN.POP.DNST,45.7379159749691
2020-01-01,AFG,EN.POP.DNST,EN.POP.DNST,59.6273948472873
2020-01-01,AFW,EN.POP.DNST,EN.POP.DNST,50.720167415082
2020-01-01,AGO,EN.POP.DNST,EN.POP.DNST,26.3626116948745
2020-01-01,ALB,EN.POP.DNST,EN.POP.DNST,103.571131386861
2020-01-01,AND,EN.POP.DNST,EN.POP.DNST,164.393617021277
2020-01-01,ARB,EN.POP.DNST,EN.POP.DNST,33.3350102861111
2020-01-01,ARE,EN.POP.DNST,EN.POP.DNST,139.262179667699
2020-01-01,ARG,EN.POP.DNST,EN.POP.DNST,16.580892611147
2020-01-01,ARM,EN.POP.DNST,EN.POP.DNST,104.082683526519
2020-01-01,ASM,EN.POP.DNST,EN.POP.DNST,275.985
2020-01-01,ATG,EN.POP.DNST,EN.POP.DNST,222.563636363636
2020-01-01,AUS,EN.POP.DNST,EN.POP.DNST,3.34024963533636
2020-01-01,AUT,EN.POP.DNST,EN.POP.DNST,108.057004362579
2020-01-01,AZE,EN.POP.DNST,EN.POP.DNST,122.112916495269
2020-01-01,BDI,EN.POP.DNST,EN.POP.DNST,463.036643302181
2020-01-01,BEL,EN.POP.DNST,EN.POP.DNST,381.249702774108
2020-01-01,BEN,EN.POP.DNST,EN.POP.DNST,107.513284852785
2020-01-01,BFA,EN.POP.DNST,EN.POP.DNST,76.4008698830409
2020-01-01,BGD,EN.POP.DNST,EN.POP.DNST,1265.18693247292
2020-01-01,BGR,EN.POP.DNST,EN.POP.DNST,63.8726510685335
2020-01-01,BHR,EN.POP.DNST,EN.POP.DNST,2181.51666666667
2020-01-01,BHS,EN.POP.DNST,EN.POP.DNST,39.2855144855145
2020-01-01,BIH,EN.POP.DNST,EN.POP.DNST,64.07841796875
2020-01-01,BLR,EN.POP.DNST,EN.POP.DNST,46.211212927382
2020-01-01,BLZ,EN.POP.DNST,EN.POP.DNST,17.4318719859711
2020-01-01,BMU,EN.POP.DNST,EN.POP.DNST,1183.38888888889
2020-01-01,BOL,EN.POP.DNST,EN.POP.DNST,10.7754352441614
2020-01-01,BRA,EN.POP.DNST,EN.POP.DNST,25.4314248146119
2020-01-01,BRB,EN.POP.DNST,EN.POP.DNST,668.304651162791
2020-01-01,BRN,EN.POP.DNST,EN.POP.DNST,83.0138519924099
2020-01-01,BTN,EN.POP.DNST,EN.POP.DNST,20.2310435238595
2020-01-01,BWA,EN.POP.DNST,EN.POP.DNST,4.14946270710921
2020-01-01,CAF,EN.POP.DNST,EN.POP.DNST,7.75267905871778
2020-01-01,CAN,EN.POP.DNST,EN.POP.DNST,4.24257678524224
2020-01-01,CEB,EN.POP.DNST,EN.POP.DNST,92.3578181530235
2020-01-01,CHE,EN.POP.DNST,EN.POP.DNST,218.558417938239
2020-01-01,CHI,EN.POP.DNST,EN.POP.DNST,878.075757575758
2020-01-01,CHL,EN.POP.DNST,EN.POP.DNST,25.710001721513
2020-01-01,CHN,EN.POP.DNST,EN.POP.DNST,149.705447160568
2020-01-01,CIV,EN.POP.DNST,EN.POP.DNST,82.9505503144654
2020-01-01,CMR,EN.POP.DNST,EN.POP.DNST,56.1567641894608
2020-01-01,COD,EN.POP.DNST,EN.POP.DNST,39.5057030061093
2020-01-01,COG,EN.POP.DNST,EN.POP.DNST,16.1583953147877
2020-01-01,COL,EN.POP.DNST,EN.POP.DNST,45.8610941865705
2020-01-01,COM,EN.POP.DNST,EN.POP.DNST,467.272971520688
2020-01-01,CPV,EN.POP.DNST,EN.POP.DNST,137.962282878412
2020-01-01,CRI,EN.POP.DNST,EN.POP.DNST,99.7672150411281
2020-01-01,CSS,EN.POP.DNST,EN.POP.DNST,18.3828356181302
2020-01-01,CUB,EN.POP.DNST,EN.POP.DNST,109.119614643545
2020-01-01,CUW,EN.POP.DNST,EN.POP.DNST,348.97972972973
2020-01-01,CYM,EN.POP.DNST,EN.POP.DNST,273.833333333333
2020-01-01,CYP,EN.POP.DNST,EN.POP.DNST,130.666774891775
2020-01-01,CZE,EN.POP.DNST,EN.POP.DNST,138.57329015544
2020-01-01,DEU,EN.POP.DNST,EN.POP.DNST,238.024131318335
2020-01-01,DJI,EN.POP.DNST,EN.POP.DNST,42.6230371009491
2020-01-01,DMA,EN.POP.DNST,EN.POP.DNST,95.988
2020-01-01,DNK,EN.POP.DNST,EN.POP.DNST,145.7851
2020-01-01,DOM,EN.POP.DNST,EN.POP.DNST,224.547795487477
2020-01-01,DZA,EN.POP.DNST,EN.POP.DNST,18.4113398560129
2020-01-01,EAP,EN.POP.DNST,EN.POP.DNST,131.954405212868
2020-01-01,EAR,EN.POP.DNST,EN.POP.DNST,100.010004351323
2020-01-01,EAS,EN.POP.DNST,EN.POP.DNST,96.3544056905902
2020-01-01,ECA,EN.POP.DNST,EN.POP.DNST,18.5705001099086
2020-01-01,ECS,EN.POP.DNST,EN.POP.DNST,33.6325597143643
2020-01-01,ECU,EN.POP.DNST,EN.POP.DNST,71.0382509260751
2020-01-01,EGY,EN.POP.DNST,EN.POP.DNST,102.802152795218
2020-01-01,EMU,EN.POP.DNST,EN.POP.DNST,127.759338770378
2020-01-01,ERI,EN.POP.DNST,EN.POP.DNST,35.1131386138614
2020-01-01,ESP,EN.POP.DNST,EN.POP.DNST,94.8020199835318
