period,Energy,Non-energy,Agriculture,Beverages,Food,Oils & Meals,Grains,Other Food,Raw Materials,Timber,Other Raw Mat.,Fertilizers,Metals & Minerals,Base Metals (ex. iron ore),Precious Metals
1960-11-01,,,20.7650557959028,24.5097836113678,19.7877572240955,21.3948444014066,22.3799949778423,15.327130683564,21.2353396804459,16.2392222755759,26.6989980478136,,12.4730665131589,13.5525642683871,3.26873458679149
1960-12-01,,,21.1108628016285,23.811607443514,20.5169103081041,22.21383463193,22.7608738635462,16.2533331697467,21.1806291140475,16.2392222755759,26.5844570531721,,12.412538760372,13.4779662705101,3.26873458679149
1961-01-01,,,21.222725077291,22.8850369699058,21.0959530167397,23.4855126740714,23.5687118716416,15.7140555898605,20.6854705419514,16.5855209915409,25.1690968964982,,12.2116519330442,13.2941286553332,3.26746421386274
1961-02-01,,,21.6542625531764,22.9397865262821,21.8135193609834,25.3094422943221,23.5922978625108,15.6042492020461,20.6136722118195,16.5855209915409,25.0187812867672,,12.2873157661504,13.3873812576774,3.26746421386274
1961-03-01,,,22.1993764516323,22.4888168405097,22.6994491802527,26.1878270387377,23.9654618102683,16.9642327814849,20.8372422331691,16.5855209915409,25.4868432042938,,12.3282026109515,13.4377726338847,3.26746421386274
1961-04-01,,,22.438097819838,22.1260136436754,23.1062386581658,27.6136716470483,23.5044555756762,16.815839773318,20.973495594907,16.5855209915409,25.772100634514,,12.3874567243808,13.5108009229635,3.26746421386274
1961-05-01,,,22.3539166745416,22.6219905540492,22.843251289186,26.9865994262991,24.0427212152686,16.3065902845854,21.0287358808814,16.5855209915409,25.8877506399209,,12.5720723091052,13.7383321357252,3.26746421386274
1961-06-01,,,21.9821124192289,22.6837176423988,22.325191256201,25.4823022529132,23.770583660335,16.863423056466,20.7918266676958,16.5855209915409,25.3917620456811,,12.4762511958875,13.620236504031,3.26746421386274
1961-07-01,,,21.8420660523204,22.5452415526186,22.1231380815189,25.1669611025063,24.3771218619132,16.0785184418757,20.8016313922433,16.5855209915409,25.4122890293295,,12.3806509308766,13.5024130587855,3.26746421386274
1961-08-01,,,21.619076297106,22.599662732321,21.7422389793723,24.551064571187,24.1780971895961,15.8421579612439,20.8212341760204,16.5855209915409,25.4533290422444,,12.3975145088281,13.5231967339477,3.26746421386274
1961-09-01,,,21.3857730664425,22.4150106472304,21.3929525495627,23.5228803894531,24.0442488526592,16.1910230665204,20.8449814019555,16.5855209915409,25.5030457799358,,12.3658205569549,13.4841352250416,3.26746421386274
1961-10-01,,,21.3536621133147,22.3273186526527,21.4145270951458,23.1775783914348,25.2072607397884,15.662092055847,20.7107000100495,16.5855209915409,25.2219168280118,,12.3373627946058,13.4490621883344,3.26746421386274
1961-11-01,,,21.5816154871973,22.5391096686995,21.8926948264275,23.5799221208124,26.0479420338768,15.911886076067,20.3389596894284,16.5855209915409,24.4436484079369,,12.3366416647422,13.4481734250554,3.27629450864515
1961-12-01,,,21.5899386794056,23.1634505965901,21.7391563344198,23.7475953575059,25.6265666814429,15.5781943599304,20.4273024616029,16.5855209915409,24.6286011448647,,12.3546283386904,13.4703412704358,3.37972168476679
1962-01-01,,,21.316946267282,22.35025675894,21.4189982747575,23.2916356851357,25.183929927738,15.5475571637445,20.5435846690127,17.5923406370901,23.7710086549744,,12.3641713320318,13.4836963033696,3.38746948523285
1962-02-01,,,21.4139810139265,22.7671953719977,21.432295209901,23.0000327332007,25.3558832700947,15.8183716999646,20.6814005282072,17.5923406370901,24.0595372999631,,12.3400637584611,13.4539846977135,3.3704664708114
1962-03-01,,,21.4113408181408,22.019777924501,21.6335151527286,22.9282463936527,25.8585782004735,16.1058786538924,20.5621746708629,17.5923406370901,23.8099283270318,,12.2402429795242,13.3309596404075,3.3613543581104
1962-04-01,,,21.4472382319971,22.1979503402748,21.6841563378821,22.9917617238812,26.3403971653395,15.7493042414542,20.4899068804949,17.5923406370901,23.6586298643361,,12.2281482427992,13.3160533684414,3.3613543581104
1962-05-01,,,21.6567374236248,22.0206464408063,22.0663617773374,22.7435105979686,27.8170472140618,15.9703038357142,20.4764874333654,17.5923406370901,23.6305351666765,,12.2116667466737,13.295740593617,3.3613543581104
1962-06-01,,,21.5523795315999,21.9354985594519,21.9815646619417,22.5123563682752,27.5926521135379,16.204409787306,20.3148374276246,17.5923406370901,23.292107808668,,12.1862175128791,13.2643754462067,3.36858768468748
1962-07-01,,,21.4772804261103,21.8889267740754,21.8704429799972,22.2570176356414,27.5544867667049,16.2169832213114,20.3127518759098,17.5923406370901,23.2877415375159,,12.1686026246762,13.2426658116628,3.38061191588055
1962-08-01,,,21.3464601469375,21.957097446761,21.7046866563653,21.9974614387158,27.2514605281525,16.2988786973788,20.1656276851546,17.5923406370901,22.9797251477346,,12.1519030301389,13.2220842394008,3.42523308632358
1962-09-01,,,21.4892572834623,21.9659125623848,21.9370736217068,22.4121143436093,27.1146713881006,16.6256354957461,20.1588879676595,17.5923406370901,22.9656150041863,,12.1510811636508,13.221071322322,3.49249362955982
1962-10-01,,,21.2411896599091,21.6850044211725,21.5225703999807,21.7874500705751,27.0865709079517,16.1378684964892,20.3318851994509,17.5923406370901,23.3277986974661,,12.1668116028394,13.2404584499646,3.54077843294449
1962-11-01,,,21.7279023214681,21.7073650929181,22.2679115818294,22.5439269929181,27.7487633244644,16.9438212524221,20.426357714251,17.5923406370901,23.5255845462304,,12.1849197744537,13.2627760362857,3.52734511215848
1962-12-01,,,21.696014569938,22.0674164090682,22.0905029005332,22.7063595461411,26.9152135598566,16.9132221209233,20.548728562462,17.5923406370901,23.7817778118446,,12.1771723152018,13.2532276073053,3.53392086359219
1963-01-01,,,22.0773623627333,22.1899692773279,22.7560178915013,23.2415812730553,27.2669175679497,18.0341946989428,20.3712662990308,17.6755436229818,23.3192570209343,,12.1685305678558,13.2409833234702,3.56739488018529
1963-02-01,,,22.3292816178495,22.303484717042,23.1701252510368,23.4727016391523,27.5832599891776,18.7775302231138,20.2995148976031,17.6755436229818,23.1690396602402,,12.1798940549751,13.254988359986,3.57923123276597
1963-03-01,,,22.3841371293444,22.2370491919303,23.3165393876557,23.2548148314616,27.5330074728316,19.5812285906307,20.1935971017653,17.7555724949793,22.8597741475109,,12.1945114025726,13.2730036474342,3.59332212869535
1963-04-01,,,22.7262384049955,22.5814452047247,23.8031858868165,22.9413096665889,27.5628383945512,21.5340347196056,20.1833495782532,17.7555724949793,22.8383201284254,,12.220065905029,13.3044985341964,3.5845450813881
1963-05-01,,,23.4793538772312,22.9914587347459,24.9137608213501,23.0918694382215,27.3132116636295,25.1387803132122,20.2424552891257,18.0033022965353,22.6911501440259,,12.2421952034686,13.3317719960714,3.58999356114746
1963-06-01,,,23.4023764659304,22.475269567044,24.937249841408,23.354015233289,27.2481135938536,24.9284779201286,20.1447194002163,17.9209334521212,22.5766091493844,,12.2533377480081,13.3455047298279,3.58820871432974
1963-07-01,,,23.2026286902327,22.1184798825607,24.8052023721638,23.4755516303329,27.580933683623,24.0420442899758,19.8603423153062,17.5089213712684,22.4318112530802,,12.2421602403978,13.3317289055062,3.60051476344139
1963-08-01,,,22.5842227948406,22.0359073643017,23.9717126251342,23.1213477285114,27.3567285518858,22.0265176757472,19.4920349893112,17.091516513707,22.1171960478706,,12.2586006047141,13.3519909870456,3.5994587903323
1963-09-01,,,22.6969330015585,22.4343983852804,24.1387592603392,23.2524176867853,27.7302519869343,22.0540035781388,19.3274169677713,16.8395732025098,22.048075291678,,12.2701554261937,13.3662318353923,3.60763488631376
1963-10-01,,,23.7241920519731,22.8147355717312,25.7684933532438,24.2239951593756,27.5366324237473,26.2000045813698,19.2198719826736,16.4993273847698,22.1950074832216,,12.4293912570231,13.5624835318989,3.60750133669354
1963-11-01,,,23.7366408794361,22.7520759397512,25.8241967995859,24.1217753559714,27.1215531962003,26.8895976286367,19.1654222063257,16.4128818579429,22.1755476471929,,12.4595827484903,13.5996933193546,3.61253328832223
1963-12-01,,,23.5847376642868,22.8284467243766,25.5718526142476,24.3952624060293,27.1823453005829,25.6620389054087,19.1414736334032,16.6684005802255,21.8459789892892,,12.5593811796027,13.7226908338745,3.61361301883365
1964-01-01,,,23.9840467451469,23.7907357257076,25.8855131564011,24.6113596509858,27.5715905533814,26.0356380730314,19.4626062964721,16.4993273847698,22.703191396611,,12.5120872696305,13.788710134756,3.6239657799008
1964-02-01,,,23.4847839276262,23.4790025975739,25.092183624914,24.0144481970603,26.9833104943539,24.7983024472327,19.5824421286859,16.4993273847698,22.9540774012542,,12.7429084599543,14.0731878804667,3.62443434219821
1964-03-01,,,23.2800609509461,24.5981080735995,24.522999148861,23.8675189144786,27.1787668164809,22.9814904424974,19.5900591687503,16.2392222755759,23.2544702594967,,13.2240449707702,14.6661690958569,3.62443434219821
1964-04-01,,,23.3562270712554,24.1952752760667,24.8239598292915,23.3151030537489,27.6397750423848,24.260282503604,19.3636346335643,15.80675035324,23.2533752031132,,13.9065496258722,15.5073283735131,3.62443434219821
1964-05-01,,,23.1850350348172,24.37785937908,24.5822407007206,23.0341327560442,27.9511109192627,23.5696069930282,19.1839039761415,15.4507932795503,23.2663623815142,,13.8380736959564,15.4229345700214,3.62443434219821
1964-06-01,,,22.778132533644,24.5774416824911,23.8900589850386,23.1711121566921,27.6587387350661,21.4246997081494,19.161719247663,15.4507932795503,23.2199168585913,,13.8019847104186,15.3784563605625,3.62443434219821
1964-07-01,,,22.6496457708582,24.6954563373855,23.7258427673683,23.0427650076794,28.2116740305536,20.56416817947,18.9946980048929,15.3642864833402,22.9648465581244,,14.1314872265235,15.7845548338268,3.62443434219821
1964-08-01,,,22.4559970595161,24.8161914747598,23.3975315105886,23.1989353046334,27.9681739284745,19.5217091755032,18.9683621689385,15.3642864833402,22.9097103560431,,14.8242243334903,16.6383251929676,3.62443434219821
1964-09-01,,,22.636955223423,24.6975474965796,23.6757505256759,24.5103305698231,28.1339220526063,18.5424894973384,19.0653610623071,15.2742823089398,23.211212225051,,15.7160880034395,17.737510956426,3.62443434219821
1964-10-01,,,22.7285378690684,24.5945757616677,23.8004607431569,25.3720643726714,27.4521279179222,18.4275788529823,19.1753855046556,15.2742823089398,23.4415572916638,,16.7484129624047,19.0098095558544,3.62443434219821
1964-11-01,,,22.6867304484725,24.7730727908572,23.6894719647032,25.3995662770438,27.3362614567846,18.1388074810865,19.1896378485067,15.4507932795503,23.2783667069506,,16.9831366986425,19.2990970309603,3.62443434219821
1964-12-01,,,22.7704307081304,24.1816503131727,23.8919707280421,26.6478884002533,27.5625183411463,16.9439220626123,19.327997131367,15.80675035324,23.1787652106212,,16.4134033784038,18.5969238449957,3.62443434219821
1965-01-01,,,22.4389131749048,23.5348670770873,23.7467755480698,26.8541439131624,27.4229346427741,16.3312810201847,18.7041042861374,15.80675035324,21.8725950912713,,14.9542888400771,16.7986244167039,3.63487223833713
1965-02-01,,,22.9266785816714,23.2057049392407,24.3434522666615,28.2328035920208,27.1222156618108,16.7114584179174,19.3426554610959,16.6684005802255,22.2671694130897,,15.8927028281549,17.9551815573082,3.64607698892733
1965-03-01,,,22.7386095597317,21.6993229239871,24.351259838805,28.0747159999297,27.1433577215739,16.9254471378352,19.3490298395754,16.9247981049596,22.0001232643138,,16.2014651178791,18.3357185436137,3.64607698892733
1965-04-01,,,22.801528530335,21.2980631948197,24.4077013701393,28.1540688678014,26.96434254186,17.1648691178521,19.6637126193071,17.3444229515698,22.2000434083175,,16.7697555722958,19.036113456033,3.64607698892733
1965-05-01,,,22.5866643850514,20.6358858557401,24.2012031973536,27.407987053759,27.0490200255327,17.4046880968214,19.6559734505207,17.3444229515698,22.1838408326754,,17.577524339652,19.2252530362929,3.64607698892733
1965-06-01,,,22.4988843788338,21.0809322696376,24.0333563544052,27.5171961880214,26.7753911546033,16.9680959685347,19.4917884287827,17.3444229515698,21.8401062136958,,16.5228394162599,18.7317993185393,3.64607698892733
1965-07-01,,,22.3851770974763,21.2953489256935,23.8636898653893,27.230085703173,26.4119038270655,17.1283741503757,19.3471925887068,17.3444229515698,21.5373831305037,,15.6007256280111,17.5953315124345,3.64607698892733
1965-08-01,,,22.0254690475568,22.6933486559866,23.0235389711657,25.332934256227,26.4072151435376,16.922593047223,19.2609889622691,17.3444229515698,21.3569088681469,,15.987971015204,18.0725957299484,3.64607698892733
1965-09-01,,,22.2718248663525,23.0363867234654,23.3326879756493,25.4706199909398,26.8227419721179,17.3610308522596,19.3056235059183,17.5089213712684,21.270462571165,,16.6083431698066,18.8371792233247,3.64607698892733
1965-10-01,,,22.2943184928306,23.3639256384586,23.3254593243308,25.5058724716212,26.2593417625947,17.8013301933803,19.2452193305411,17.5089213712684,21.1440015457422,,16.9960291571194,19.3149864625979,3.64607698892733
1965-11-01,,,22.2876777076906,23.534396275852,23.2384437708135,25.9920256569142,26.4176942724485,16.7381632107789,19.343796295592,17.5089213712684,21.3503803929916,,17.2958942693051,19.6845580388134,3.64607698892733
1965-12-01,,,22.4553409055366,24.5079190358805,23.2745578680097,25.5541181680433,27.4314314046765,16.5130069099708,19.4213015653384,17.5089213712684,21.5126439422678,,17.5570391402987,20.0064084898052,3.64607698892733
1966-01-01,,,23.099643221632,24.312535028574,23.9487329505804,26.3646678225415,27.4654977769393,17.587159575363,20.4199913325694,17.5089213712684,23.6034817238383,,18.2948123447231,21.0304290488554,3.64671217539171
1966-02-01,,,23.0216772606806,23.7184337898238,23.8899028296845,26.3791924768651,27.4654835967878,17.3785873446114,20.5579790402163,17.7555724949793,23.6226371995153,,19.272497602546,22.2353864350031,3.64671217539171
1966-03-01,,,23.0963177161292,23.7029824267645,23.9814614553748,25.6032153050772,27.5444391502513,18.6228790482851,20.637325763138,17.7555724949793,23.7887559799133,,19.266648634794,22.2281778197175,3.64905498687875
1966-04-01,,,23.2986902654994,24.3126446001827,24.306711474867,25.6322835287526,28.3307299191898,18.9204754982949,20.3340601652938,17.5923406370901,23.3323521643256,,19.3803324996567,22.3682885675844,3.64976801646176
1966-05-01,,,23.221386688277,24.0269613759518,24.171397934837,25.7486079503546,28.0229450230813,18.6102199951418,20.5036528155117,17.7555724949793,23.5089008552875,,18.0971518986082,20.7868205740527,3.64976801646176
1966-06-01,,,23.402901498032,22.9821195211143,24.7482936183496,27.0768155600425,29.0719280066276,17.7713862231515,20.3481443524422,17.7555724949793,23.1833313134656,,18.2453946344312,20.9695237272847,3.64976801646176
1966-07-01,,,23.8639987343108,23.4412205176155,25.4255153392178,28.367343303791,30.4465542841176,17.0104935153581,20.2851682303404,17.7555724949793,23.0514857096076,,17.5823307581397,20.1523244202149,3.64976801646176
1966-08-01,,,24.1649732100407,23.3470896714402,25.9425389605078,28.7654920926778,31.3199135193573,17.3613728085783,20.2621412284987,17.7555724949793,23.0032768192929,,15.6556973845201,17.777827008736,3.64976801646176
1966-09-01,,,23.5081148105113,22.257318231474,25.202866870471,27.1346262344717,31.2334888018892,17.2028668501139,20.0266124756392,17.7555724949793,22.5101783303695,,15.3295624345665,17.3758789240296,3.64976801646176
1966-10-01,,,23.1678493059708,22.3392631343296,24.5280948072762,25.6709148696051,31.1260320650197,17.0525164554946,20.2843659488844,17.7555724949793,23.0498060685072,,16.0712056812134,18.2899241147321,3.64976801646176
1966-11-01,,,23.0484627534102,22.1868850456597,24.3663969187717,25.2469250241658,31.2849874628749,16.9456507260812,20.2845531207429,17.7555724949793,23.0501979279276,,16.2143573402398,18.4663527225105,3.64976801646176
1966-12-01,,,23.1366620614999,22.6779948845612,24.4507610486045,25.8865390561826,30.5775564574331,17.0162205072929,20.1771975437072,17.7555724949793,22.8254403466511,,15.7681575068029,17.9164295435572,3.64976801646176
1967-01-01,,20.4326712116202,23.0520979209428,22.8893711861846,24.6264206664833,25.407860732083,30.251299756948,18.5070307129893,19.30992260736,17.7555724949793,21.009730139715,13.1529266598926,15.8870190269167,18.1681044930489,3.64430373632654
1967-02-01,,20.393893806292,23.0469214067682,23.3689621445307,24.4958011584511,24.9716520286338,30.6423343902152,18.3062700475022,19.3630224888348,17.9209334521212,20.9400634575375,13.1529266598926,15.7749300410941,18.0299593688466,3.65972554759342
1967-03-01,,20.2560961052004,23.1375912447045,23.027589554749,24.6538455919816,24.5306845431474,31.603798654656,18.5251598697243,19.5096871302707,18.1645041648772,20.9807534741778,13.1529266598926,15.1529417068114,17.2633839996316,3.65972554759342
1967-04-01,,20.1334030037179,23.2116760518882,23.1484035764871,24.7455365099937,24.32252698165,31.4774853317964,19.2086553120839,19.5172357945396,18.1645041648772,20.9965572132084,13.1529266598926,14.6127626808033,16.597635281399,3.65972554759342
1967-05-01,,20.2579120489279,23.2977788156847,23.5201059420979,24.79101845453,24.1633786553944,31.7508034350453,19.3171229742516,19.5568072467422,18.3278422589082,20.9007798348235,13.1529266598926,14.830170102755,16.8655811021915,3.6624497874731
1967-06-01,,20.4436493210838,23.6359392272488,23.878248120668,25.234590041272,24.8137455458433,32.076818206813,19.595041733455,19.6287040260522,18.3278422589082,21.0513015558694,13.1529266598926,14.7243968342745,16.7352198431944,3.66724069208909
1967-07-01,,20.2567867722492,23.4069213928997,23.4618765303129,24.9788892294038,24.4895664585474,32.7635875462404,18.5763583658933,19.5597801984552,18.3278422589082,20.9070039496271,12.982690850343,14.6221003472159,16.6091435761423,3.9414495268748
1967-08-01,,20.1449930535246,23.1188418472316,23.3093472173739,24.5839315397555,24.2110417885776,32.033914505372,18.3311879659247,19.462443179097,18.3278422589082,20.7032210289469,12.982690850343,14.8591491768769,16.9012966344934,4.08884029829611
1967-09-01,,20.3077464709198,23.3382298617312,23.669931076526,24.7739986418523,24.0474297348816,32.2220316273377,18.9883184944024,19.6812727195826,18.7299120325609,20.7216625576926,12.982690850343,14.9242293204948,16.9815052692422,4.02280096604042
1967-10-01,,20.4585488118084,23.3767237460785,23.3996997623452,24.7908342754018,23.8689986812567,32.1553416270966,19.3376487559261,19.929367889827,19.1273847469167,20.8064013048102,12.982690850343,15.3224756804178,17.4723277390053,4.12275238783281
1967-11-01,,20.9744625855056,23.3845935478926,24.0931870659858,24.6711938848292,24.2395283182079,31.3309147077121,19.2110773417559,19.8984078820227,19.1273847469167,20.7415840250512,12.982690850343,16.9388660134686,19.4644631988815,4.27991284709848
1967-12-01,,20.4788791467231,22.9502089415666,23.7183027571781,24.0139004621612,23.1849098748277,31.0806036330247,18.7081245324652,19.9753398361478,19.1273847469167,20.902647291716,12.982690850343,16.261518335901,18.6296596866628,4.38950941069483
1968-01-01,,20.425003444173,22.7778411499343,23.722841464793,23.8189789579197,23.0160688795583,31.2136228354508,18.1820577362663,19.7678140007326,19.1273847469167,20.4681751747729,10.5886234819526,16.7162946961213,19.2044962164516,4.35645412384306
1968-02-01,,21.0641361575545,22.9901356579996,23.4696881150611,24.281271273699,23.0496844569792,31.7223894858498,19.1662488684547,19.6093944653085,19.1273847469167,20.1365110675879,10.5886234819526,18.303351623094,21.1604794442759,4.25611443663486
1968-03-01,,21.0301629366306,22.9836257081408,23.4663048571831,24.2216926726671,23.0419369261697,31.7159284751332,18.990402462883,19.7302283687664,19.1273847469167,20.3894866150844,10.5886234819526,18.2091993949569,21.0444406456868,4.62568734265836
1968-04-01,,20.1348084541768,22.7105252501214,23.5522889220104,23.7842331575216,22.7971127943067,30.2716907589157,19.2107931884886,19.6738608992748,19.1273847469167,20.2714767598405,10.5886234819526,15.9360708120884,18.2429019565486,4.7012618438762
1968-05-01,,19.8916535236672,22.7265229619827,23.4728258716185,23.8126370909537,22.8580791222698,29.5750125786834,19.8526627087869,19.7082569601881,19.1273847469167,20.3434876946216,10.5886234819526,15.1338357148746,17.2541797700575,5.04510919253918
1968-06-01,,19.7083344330592,22.2110379834437,23.4052162817033,23.1070720283695,22.1425728210198,29.0953899007233,18.9556656515621,19.4268473230745,18.3278422589082,20.6286982260895,10.5886234819526,15.6109239358161,17.8421716325386,5.15506641128062
1968-07-01,,19.4945652224684,22.0893052370733,23.4575749893285,22.9755184676938,21.6778711975041,29.3676499308105,18.8968900256591,19.240452532635,18.3278422589082,20.2384656604555,10.418387672403,15.2034616990119,17.3399909686849,4.92957380923384
1968-08-01,,19.2069632674537,21.6364415770157,23.6355734099614,22.1961869105655,20.6524272446175,28.6350135586739,18.399076707655,19.2599818100013,18.3278422589082,20.2793517817557,10.418387672403,15.2221369598154,17.3630074694077,4.80044812171028
1968-09-01,,19.4478364143649,21.8793920291162,24.9800494965271,22.2984118108549,20.5864429688121,28.3000020512796,19.1183590813024,19.2847282792002,18.3278422589082,20.3311605160187,10.418387672403,15.486092388111,17.6883218181653,4.87638914524452
1968-10-01,,19.4053978251238,21.8893868617543,25.5901062678465,22.2201296179608,20.5093410028188,27.7322834050161,19.4815351803306,19.2040772389217,18.3278422589082,20.1623110417672,10.418387672403,15.3313042561762,17.4975517299693,4.59336111349661
1968-11-01,,19.6602903333376,22.2201619971313,27.0421902252727,22.5018426927031,20.876390017541,28.253730053346,19.4339870855612,19.0838866203969,18.3278422589082,19.9106822632939,10.418387672403,15.4595080860348,17.6555577451817,4.67183942975406
1968-12-01,,19.9659567031211,22.4780538381326,27.4713498503844,22.856661102339,21.314470417761,28.2475999623082,20.0059772197402,19.0192025330304,18.3278422589082,19.7752608960486,10.418387672403,15.897849440468,18.1957956678179,4.69945917599809
1969-01-01,,20.1632733830497,22.4926322235657,26.2913814693353,23.1400554099678,21.6133352901327,28.8415793183127,19.98789400998,18.9880806228997,18.3278422589082,19.7101046606782,9.1253471484212,16.6391082388056,18.9388431652805,4.7953640286661
1969-02-01,,20.2927273832777,22.5516176911966,26.1098941384808,23.2041805205177,21.5946275059977,28.6837000634013,20.3619397916935,19.1568550531092,18.3278422589082,20.0634475773914,9.1253471484212,16.9277762449355,19.2946147628858,4.68365610837268
1969-03-01,,20.5597123278021,22.9756585719835,25.744687219972,23.8708168987256,22.1720893517484,28.9990491177155,21.4638596981769,19.3928126804866,18.3278422589082,20.5574439497968,9.1253471484212,16.902972310725,19.2640449210135,4.7060750475102
1969-04-01,,20.7300363035484,22.9589691289975,25.1874880095621,23.9213804835103,21.7147577706067,29.1554955510822,22.0867681168289,19.4875670732213,18.3278422589082,20.7558199328098,9.1253471484212,17.4761636509679,19.9704799762373,4.67088773472658
1969-05-01,,20.8797464083367,23.1667233782163,24.311288555988,24.4802566175094,21.7746613371841,30.1376151448206,22.918993169536,19.3934188013694,18.3278422589082,20.5587129128757,9.1253471484212,17.5238291372506,20.0292257528572,4.6643519103327
1969-06-01,,21.1997497076568,23.4287583725488,25.3380901228129,24.6534288690849,21.7259646351847,30.5680578867808,23.1511879177332,19.4824816410566,18.3278422589082,20.7451731693657,9.1253471484212,17.9990405918658,20.614904577038,4.42754434587295
1969-07-01,,21.0401146218037,23.2344616341972,25.7009474651247,24.1769128565165,20.9795923485765,30.4153715744713,22.7365805241284,19.6905521311708,18.3278422589082,21.1807855649616,9.21046505319602,17.8827078468558,20.4715291919342,4.42231882144764
1969-08-01,,21.2602597796671,23.1812997363333,26.0054598251073,24.0058248845489,21.2256241283925,29.3021584706573,22.8694919479255,19.7420283813637,18.3278422589082,21.2885552571007,9.21046505319602,18.6883495701115,21.4644499067125,4.41198251035977
1969-09-01,,21.1390246009307,23.0637315984625,26.8114216514183,23.7404894648089,21.6294861042895,28.2238417330742,22.459630033439,19.5138721697228,18.3278422589082,20.8108917793608,9.21046505319602,18.5458320086005,21.2888027983775,4.52285374607784
1969-10-01,,21.4816581799738,23.5485163705582,28.6281178262492,24.1614004709876,23.0219469057125,28.1939187169745,22.0104455014725,19.4765895903485,18.3278422589082,20.7328376847783,9.21046505319602,18.6358310238107,21.399722930655,4.57777723134516
1969-11-01,,21.6716436738096,23.5997928427544,28.5214114707596,24.4018841375737,23.4996063945743,28.4948695968547,21.884170321013,19.1485063525473,18.3278422589082,20.0459688976907,9.21046505319602,19.1318515124253,22.0110480443911,4.45207680206596
1969-12-01,,21.9318472441317,23.8143748243727,27.8054413656819,24.8854860239256,25.4713864173706,27.9169958071446,21.3707224598683,19.1826559423474,18.3278422589082,20.1174638252668,9.21046505319602,19.5151540813916,22.4834528985195,4.20146062532338
1970-01-01,,22.1370230453386,24.2602816108812,27.3165244007899,25.6277587188518,25.908525701407,27.9939397332542,23.1166460972,19.3838635169125,18.3278422589082,20.5387081522265,8.77811530883169,19.2989990567196,22.2170506065269,4.25204521514271
1970-02-01,,22.2137977603109,24.3030564265414,27.3035328529853,25.5918075555956,26.2312929473338,27.5584434563464,22.9704131968604,19.6462643734159,18.8304190674272,20.5384571846173,8.77811530883169,19.4542168795947,22.4083502713614,4.27335143356038
1970-03-01,,22.4063951781708,24.3621304535066,27.634162114608,25.6379876052667,26.1769749635641,27.1229488306531,23.5847933805083,19.5985842394124,19.1273847469167,20.1138789855616,8.77811530883169,19.9425109221555,23.0101528540307,4.27284572885182
1970-04-01,,22.5293107669496,24.5485948157956,28.1528374742202,25.8599521868713,26.9360725064198,26.8325412553719,23.5638798334499,19.5298752554524,19.1671719329197,19.9265206667664,8.77811530883169,19.9490512660921,23.0182135623939,4.27306821845791
1970-05-01,,22.4591478573787,24.7905781185554,28.4247951448176,26.1590516702861,27.4798133239326,26.8335408990363,23.8109540820839,19.6178496816271,19.6440383248269,19.5892102826792,8.77811530883169,19.2307642782555,22.1329540124087,4.12221438075003
1970-06-01,,22.2704080949862,24.8488657420321,28.2767043043263,26.2678191288668,27.7761428467696,26.9802449832744,23.6386277394115,19.6584329881847,19.9066268983261,19.3870128785308,8.77811530883169,18.5139881055751,21.2495564807642,4.05980407044228
